Matrix Name,cd_perf (ms),cusparse_perf (ms)
psmigr_1,0.0075,0.0177
psmigr_2,0.0073,0.0156
psmigr_3,0.0075,0.0177
pwt,0.0070,0.0155
pwtk,0.0557,0.0849
qa8fk,0.0087,0.0209
qa8fm,0.0087,0.0207
qc2534,0.0062,0.0156
qc324,0.0050,0.0125
qh1484,0.0096,0.0133
qh768,0.0094,0.0132
qh882,0.0095,0.0129
qpband,0.0136,0.0154
radfr1,0.0063,0.0126
radiation,0.0569,0.0735
raefsky1,0.0058,0.0148
raefsky2,0.0058,0.0145
raefsky3,0.0076,0.0198
raefsky4,0.0076,0.0197
raefsky5,0.0057,0.0137
raefsky6,0.0058,0.0141
rail_1357,0.0074,0.0132
rail_20209,0.0075,0.0143
rail_5177,0.0076,0.0138
rail_79841,0.0089,0.0168
rajat01,0.0108,0.0138
rajat02,0.0090,0.0131
rajat03,0.0087,0.0142
rajat04,0.0091,0.0127
rajat05,0.0072,0.0122
rajat06,0.0090,0.0148
rajat07,0.0086,0.0145
rajat08,0.0088,0.0145
rajat09,0.0090,0.0153
rajat10,0.0088,0.0151
rajat12,0.0097,0.0134
rajat13,0.0090,0.0140
rajat14,0.0068,0.0118
rajat15,0.0117,0.0169
rajat16,0.0133,0.0174
rajat17,0.0134,0.0178
rajat18,0.0144,0.0167
rajat19,0.0091,0.0133
rajat20,0.0142,0.0172
rajat21,0.0179,0.0252
rajat22,0.0161,0.0167
rajat23,0.0153,0.0181
rajat24,0.0185,0.0254
rajat25,0.0122,0.0174
rajat26,0.0142,0.0166
rajat27,0.0122,0.0164
rajat28,0.0123,0.0179
rajat29,0.0486,0.0561
rajat30,0.0581,0.0625
rajat31,0.1684,0.1682
ramage02,0.0131,0.0314
rbsa480,0.0051,0.0124
rbsb480,0.0051,0.0124
rdb1250,0.0068,0.0131
rdb1250l,0.0069,0.0135
rdb200,0.0058,0.0120
rdb200l,0.0057,0.0116
rdb2048,0.0070,0.0132
rdb2048_noL,0.0072,0.0134
rdb3200l,0.0069,0.0132
rdb450,0.0072,0.0131
rdb450l,0.0073,0.0129
rdb5000,0.0070,0.0135
rdb800l,0.0070,0.0128
rdb968,0.0068,0.0127
rdist1,0.0058,0.0140
rdist2,0.0070,0.0135
rdist3a,0.0058,0.0132
reorientation_1,0.0076,0.0130
reorientation_2,0.0105,0.0130
reorientation_3,0.0108,0.0139
reorientation_4,0.0098,0.0141
reorientation_5,0.0121,0.0135
reorientation_6,0.0096,0.0139
reorientation_7,0.0093,0.0140
reorientation_8,0.0133,0.0136
rgg_n_2_15_s0,0.0077,0.0156
rgg_n_2_16_s0,0.0080,0.0167
rgg_n_2_17_s0,0.0103,0.0204
rgg_n_2_18_s0,0.0163,0.0293
rgg_n_2_19_s0,0.0428,0.0540
rgg_n_2_20_s0,0.0790,0.0983
rgg_n_2_21_s0,0.1572,0.1973
rgg_n_2_22_s0,0.3351,0.4342
rgg_n_2_23_s0,0.7505,0.9609
rgg_n_2_24_s0,1.7866,2.1437
ri2010,0.0099,0.0154
rim,0.0082,0.0181
rma10,0.0114,0.0252
roadNet-CA,0.0737,0.0567
roadNet-PA,0.0349,0.0372
roadNet-TX,0.0541,0.0446
road_central,0.4458,0.3926
road_usa,0.6537,0.5814
rotor2,0.0062,0.0127
rw496,0.0085,0.0125
rw5151,0.0094,0.0141
s1rmq4m1,0.0057,0.0146
s1rmt3m1,0.0055,0.0144
s2rmq4m1,0.0057,0.0147
s2rmt3m1,0.0054,0.0142
s3dkq4m2,0.0184,0.0397
s3dkt3m2,0.0134,0.0321
s3rmq4m1,0.0058,0.0148
s3rmt3m1,0.0055,0.0144
s3rmt3m3,0.0052,0.0141
s4dkt3m2,0.0135,0.0322
saylr1,0.0059,0.0116
saylr3,0.0084,0.0132
saylr4,0.0071,0.0141
sc2010,0.0134,0.0203
scircuit,0.0123,0.0189
sd2010,0.0108,0.0168
se,0.0113,0.0153
semeion_10NN,0.0063,0.0131
shallow_water1,0.0097,0.0160
shallow_water2,0.0097,0.0163
shar_te2-b3,0.0110,0.0182
sherman1,0.0085,0.0132
sherman2,0.0053,0.0128
sherman3,0.0108,0.0144
sherman4,0.0099,0.0133
sherman5,0.0080,0.0137
shermanACa,0.0128,0.0137
shermanACb,0.0125,0.0150
shermanACd,0.0099,0.0142
ship_001,0.0181,0.0432
ship_003,0.0427,0.0647
shipsec1,0.0403,0.0619
shipsec5,0.0500,0.0758
shipsec8,0.0358,0.0536
shl_0,0.0129,0.0135
shl_200,0.0132,0.0136
shl_400,0.0130,0.0131
shock-9,0.0101,0.0154
shuttle_eddy,0.0062,0.0139
shyy161,0.0116,0.0160
shyy41,0.0092,0.0144
sinc12,0.0059,0.0147
sinc15,0.0077,0.0164
sinc18,0.0079,0.0183
sit100,0.0087,0.0141
sk-2005,8.7371,12.9690
skirt,0.0065,0.0146
smallworld,0.0105,0.0200
sme3Da,0.0092,0.0195
sme3Db,0.0167,0.0291
sme3Dc,0.0240,0.0384
smt,0.0151,0.0346
soc-Epinions1,0.0350,0.0225
soc-LiveJournal1,0.6589,0.6646
soc-Pokec,0.3919,0.3696
soc-Slashdot0811,0.0196,0.0243
soc-Slashdot0902,0.0232,0.0239
soc-sign-Slashdot081106,0.0245,0.0204
soc-sign-Slashdot090216,0.0250,0.0224
soc-sign-Slashdot090221,0.0221,0.0216
soc-sign-bitcoin-alpha,0.0136,0.0165
soc-sign-bitcoin-otc,0.0109,0.0146
soc-sign-epinions,0.0309,0.0257
spaceShuttleEntry_1,0.0073,0.0119
spaceShuttleEntry_2,0.0090,0.0130
spaceShuttleEntry_3,0.0067,0.0130
spaceShuttleEntry_4,0.0067,0.0138
spaceStation_10,0.0069,0.0127
spaceStation_11,0.0062,0.0128
spaceStation_12,0.0071,0.0133
spaceStation_13,0.0063,0.0135
spaceStation_14,0.0062,0.0131
spaceStation_2,0.0050,0.0121
spaceStation_3,0.0052,0.0123
spaceStation_4,0.0061,0.0131
spaceStation_5,0.0062,0.0126
spaceStation_6,0.0063,0.0132
spaceStation_7,0.0061,0.0130
spaceStation_8,0.0063,0.0130
spaceStation_9,0.0063,0.0129
sparsine,0.0169,0.0301
sphere3,0.0065,0.0121
spiral,0.0094,0.0140
spmsrtls,0.0075,0.0149
srb1,0.0116,0.0270
ss,0.1803,0.2163
ss1,0.0127,0.0188
sstmodel,0.0086,0.0137
std1_Jac2,0.0178,0.0198
std1_Jac2_db,0.0210,0.0177
std1_Jac3,0.0170,0.0214
std1_Jac3_db,0.0189,0.0178
steam1,0.0061,0.0119
steam2,0.0050,0.0126
stokes,1.6426,2.3047
stokes128,0.0080,0.0161
stokes64,0.0070,0.0142
stokes64s,0.0069,0.0142
stomach,0.0144,0.0277
str_0,0.0077,0.0121
str_200,0.0065,0.0122
str_400,0.0066,0.0126
str_600,0.0067,0.0127
struct3,0.0082,0.0183
struct4,0.0057,0.0144
sts4098,0.0067,0.0136
stufe-10,0.0104,0.0150
stufe,0.0097,0.0129
swang1,0.0070,0.0132
swang2,0.0071,0.0136
sx-askubuntu,0.0290,0.0235
sx-mathoverflow,0.0188,0.0176
sx-stackoverflow,0.4769,0.4441
sx-superuser,0.0317,0.0280
t2d_q4,0.0067,0.0142
t2d_q9,0.0067,0.0138
t2dah,0.0064,0.0143
t2dah_a,0.0062,0.0144
t2dah_e,0.0064,0.0143
t2dal,0.0060,0.0138
t2dal_a,0.0060,0.0138
t2dal_bci,0.0060,0.0136
t2dal_e,0.0211,0.0157
t2em,0.0421,0.0451
t3dh,0.0169,0.0372
t3dh_a,0.0170,0.0375
t3dh_e,0.0170,0.0374
t3dl,0.0059,0.0156
t3dl_a,0.0059,0.0156
t3dl_e,0.0226,0.0169
t520,0.0057,0.0144
t60k,0.0116,0.0158
tandem_dual,0.0098,0.0167
tandem_vtx,0.0069,0.0151
ted_A,0.0224,0.0166
ted_AB,0.0142,0.0163
ted_AB_unscaled,0.0142,0.0163
ted_A_unscaled,0.0224,0.0164
ted_B,0.0219,0.0162
ted_B_unscaled,0.0218,0.0160
test1,0.0763,0.1048
thermal,0.0049,0.0136
thermal1,0.0093,0.0171
thermal2,0.0638,0.0698
thermomech_TC,0.0156,0.0235
thermomech_TK,0.0157,0.0237
thermomech_dK,0.0177,0.0306
thermomech_dM,0.0162,0.0261
thread,0.0174,0.0401
tmt_sym,0.0372,0.0458
tmt_unsym,0.0382,0.0445
tn2010,0.0148,0.0217
tols1090,0.0084,0.0139
tols2000,0.0095,0.0134
tols340,0.0068,0.0124
tols4000,0.0125,0.0141
tols90,0.0051,0.0117
tomography,0.0055,0.0129
torsion1,0.0092,0.0152
torso1,0.8042,0.1067
torso2,0.0090,0.0186
torso3,0.0203,0.0375
trans4,0.0154,0.0187
trans5,0.0152,0.0182
transient,0.0129,0.0191
trdheim,0.0091,0.0241
troll,0.0576,0.0867
tsyl201,0.0118,0.0282
tub1000,0.0087,0.0126
tube1,0.0070,0.0176
tube2,0.0071,0.0179
tuma1,0.0147,0.0158
tuma2,0.0133,0.0152
tumorAntiAngiogenesis_1,0.0058,0.0120
tumorAntiAngiogenesis_2,0.0075,0.0127
tumorAntiAngiogenesis_3,0.0072,0.0125
tumorAntiAngiogenesis_4,0.0074,0.0121
tumorAntiAngiogenesis_5,0.0074,0.0123
tumorAntiAngiogenesis_6,0.0072,0.0126
tumorAntiAngiogenesis_7,0.0073,0.0120
tumorAntiAngiogenesis_8,0.0074,0.0124
turon_m,0.0131,0.0230
twotone,0.0123,0.0199
tx2010,0.0443,0.0510
uk-2002,1.5111,1.9927
uk-2005,4.4065,6.2910
uk,0.0106,0.0145
ukerbe1,0.0124,0.0149
ukerbe1_dual,0.0094,0.0133
umistfacesnorm_10NN,0.0060,0.0125
usps_norm_5NN,0.0077,0.0143
usroads-48,0.0144,0.0170
usroads,0.0141,0.0172
ut2010,0.0123,0.0184
utm1700b,0.0073,0.0133
utm300,0.0064,0.0122
utm3060,0.0074,0.0135
utm5940,0.0078,0.0140
va2010,0.0158,0.0229
vanbody,0.0114,0.0254
vas_stokes_1M,0.1672,0.2325
vas_stokes_2M,0.3073,0.4231
vas_stokes_4M,0.6253,0.8736
venkat01,0.0093,0.0222
venkat25,0.0092,0.0222
venkat50,0.0092,0.0220
venturiLevel3,0.1331,0.1378
vfem,0.0103,0.0201
vibrobox,0.0066,0.0153
viscoplastic1,0.0060,0.0136
viscoplastic2,0.0092,0.0159
viscorocks,0.0074,0.0186
vsp_barth5_1Ksep_50in_5Kout,0.0098,0.0176
vsp_bcsstk30_500sep_10in_1Kout,0.0620,0.0700
vsp_befref_fxm_2_4_air02,0.0099,0.0151
vsp_bump2_e18_aa01_model1_crew1,0.0126,0.0190
vsp_c-30_data_data,0.0155,0.0160
vsp_c-60_data_cti_cs4,0.0223,0.0195
vsp_data_and_seymourl,0.0081,0.0146
vsp_finan512_scagr7-2c_rlfddd,0.0149,0.0217
vsp_mod2_pgp2_slptsk,0.0217,0.0223
vsp_model1_crew1_cr42_south31,0.0152,0.0185
vsp_msc10848_300sep_100in_1Kout,0.0184,0.0324
vsp_p0291_seymourl_iiasa,0.0118,0.0153
vsp_sctap1-2b_and_seymourl,0.0128,0.0164
vsp_south31_slptsk,0.0159,0.0188
vsp_vibrobox_scagr7-2c_rlfddd,0.0158,0.0209
vt2010,0.0103,0.0152
wa2010,0.0145,0.0219
wang1,0.0073,0.0133
wang2,0.0072,0.0131
wang3,0.0079,0.0146
wang4,0.0081,0.0150
water_tank,0.0105,0.0238
wathen100,0.0069,0.0154
wathen120,0.0071,0.0159
watt_1,0.0071,0.0132
watt_2,0.0076,0.0129
wave,0.0122,0.0245
waveguide3D,0.0097,0.0176
wb-cs-stanford,0.0120,0.0151
wb-edu,0.4026,0.4400
web-BerkStan,0.0616,0.0632
web-Google,0.0852,0.0826
web-NotreDame,0.0816,0.0402
web-Stanford,0.0328,0.0387
webbase-1M,0.0299,0.0361
webbase-2001,6.1462,7.3616
west0381,0.0075,0.0125
west0479,0.0088,0.0122
west0497,0.0089,0.0124
west0655,0.0090,0.0136
west0989,0.0102,0.0131
west1505,0.0091,0.0132
west2021,0.0092,0.0139
whitaker3,0.0086,0.0144
whitaker3_dual,0.0115,0.0149
wi2010,0.0147,0.0218
wiki-RfA,0.0114,0.0164
wiki-Talk,1.9381,0.4563
wiki-Vote,0.0105,0.0149
wiki-talk-temporal,0.2269,0.0876
wiki-topcats,0.2267,0.2394
wikipedia-20051105,0.2322,0.2315
wikipedia-20060925,0.4398,0.4338
wikipedia-20061104,0.4676,0.4590
wikipedia-20070206,0.5454,0.5254
windscreen,0.0081,0.0200
windtunnel_evap2d,0.0064,0.0147
windtunnel_evap3d,0.0138,0.0285
wing,0.0139,0.0180
wing_nodal,0.0075,0.0155
worms20_10NN,0.0068,0.0151
wv2010,0.0118,0.0182
ww_36_pmec_36,0.0048,0.0112
ww_vref_6405,0.0142,0.0150
wy2010,0.0114,0.0177
x104,0.0503,0.0823
xenon1,0.0075,0.0182
xenon2,0.0139,0.0333
xingo3012,0.0149,0.0156
xingo_afonso_itaipu,0.0143,0.0153
yeast,0.0093,0.0138
yeast_30NN,0.0056,0.0130
young1c,0.0085,0.0126
young2c,0.0084,0.0123
young3c,0.0084,0.0124
young4c,0.0084,0.0124
zenios,0.0093,0.0150
zeros_nopss_13k,0.0142,0.0149
GAP-road,0.6538,0.5810
GAP-twitter,45.3465,46.5084
GAP-web,8.6571,12.8260
