Matrix Name,cd_perf (ms),cusparse_perf (ms)
powersim,0.0050,0.0119
pre2,0.0718,0.0694
preferentialAttachment,0.2696,0.0271
problem1,0.0043,0.0108
psmigr_1,0.0078,0.0154
psmigr_2,0.0077,0.0151
psmigr_3,0.0078,0.0154
pwt,0.0061,0.0143
pwtk,0.1050,0.1104
qa8fk,0.0139,0.0240
qa8fm,0.0139,0.0239
qc2534,0.0063,0.0133
qc324,0.0044,0.0109
qh1484,0.0046,0.0113
qh768,0.0043,0.0107
qh882,0.0043,0.0108
qpband,0.0046,0.0125
radfr1,0.0045,0.0113
radiation,0.0907,0.1061
raefsky1,0.0057,0.0126
raefsky2,0.0057,0.0125
raefsky3,0.0109,0.0200
raefsky4,0.0112,0.0205
raefsky5,0.0053,0.0124
raefsky6,0.0053,0.0121
rail_1357,0.0042,0.0112
rail_20209,0.0050,0.0131
rail_5177,0.0042,0.0116
rail_79841,0.0077,0.0169
rajat01,0.0054,0.0120
rajat02,0.0049,0.0111
rajat03,0.0046,0.0116
rajat04,0.0047,0.0111
rajat05,0.0040,0.0107
rajat06,0.0049,0.0121
rajat07,0.0049,0.0121
rajat08,0.0049,0.0124
rajat09,0.0050,0.0124
rajat10,0.0053,0.0129
rajat12,0.0109,0.0115
rajat13,0.0047,0.0116
rajat14,0.0043,0.0106
rajat15,0.0076,0.0159
rajat16,0.0087,0.0171
rajat17,0.0087,0.0174
rajat18,0.0086,0.0168
rajat19,0.0044,0.0117
rajat20,0.0084,0.0169
rajat21,0.0210,0.0318
rajat22,0.0064,0.0143
rajat23,0.0084,0.0171
rajat24,0.0205,0.0310
rajat25,0.0087,0.0169
rajat26,0.0068,0.0146
rajat27,0.0062,0.0131
rajat28,0.0087,0.0171
rajat29,0.0612,0.0596
rajat30,0.0733,0.0688
rajat31,0.2561,0.3150
ramage02,0.0290,0.0316
rbsa480,0.0045,0.0109
rbsb480,0.0043,0.0106
rdb1250,0.0042,0.0114
rdb1250l,0.0041,0.0110
rdb200,0.0041,0.0102
rdb200l,0.0039,0.0101
rdb2048,0.0040,0.0112
rdb2048_noL,0.0041,0.0113
rdb3200l,0.0040,0.0115
rdb450,0.0038,0.0103
rdb450l,0.0040,0.0103
rdb5000,0.0040,0.0115
rdb800l,0.0039,0.0109
rdb968,0.0038,0.0111
rdist1,0.0049,0.0121
rdist2,0.0046,0.0114
rdist3a,0.0047,0.0116
reorientation_1,0.0044,0.0114
reorientation_2,0.0060,0.0107
reorientation_3,0.0050,0.0118
reorientation_4,0.0052,0.0118
reorientation_5,0.0061,0.0116
reorientation_6,0.0056,0.0118
reorientation_7,0.0049,0.0117
reorientation_8,0.0047,0.0113
rgg_n_2_15_s0,0.0064,0.0145
rgg_n_2_16_s0,0.0088,0.0180
rgg_n_2_17_s0,0.0146,0.0244
rgg_n_2_18_s0,0.0398,0.0408
rgg_n_2_19_s0,0.0733,0.0733
rgg_n_2_20_s0,0.1442,0.1498
rgg_n_2_21_s0,0.2941,0.3373
rgg_n_2_22_s0,0.6223,0.7403
rgg_n_2_23_s0,1.3587,1.6555
rgg_n_2_24_s0,3.0622,3.6656
ri2010,0.0060,0.0141
rim,0.0100,0.0189
rma10,0.0189,0.0288
roadNet-CA,0.0910,0.1060
roadNet-PA,0.0546,0.0547
roadNet-TX,0.0664,0.0750
road_central,0.7748,0.7216
road_usa,1.1587,1.1873
rotor2,0.0045,0.0113
rw496,0.0041,0.0105
rw5151,0.0045,0.0116
s1rmq4m1,0.0055,0.0131
s1rmt3m1,0.0053,0.0126
s2rmq4m1,0.0055,0.0130
s2rmt3m1,0.0055,0.0129
s3dkq4m2,0.0493,0.0520
s3dkt3m2,0.0412,0.0427
s3rmq4m1,0.0055,0.0132
s3rmt3m1,0.0054,0.0128
s3rmt3m3,0.0052,0.0127
s4dkt3m2,0.0413,0.0431
saylr1,0.0039,0.0101
saylr3,0.0042,0.0109
saylr4,0.0042,0.0115
sc2010,0.0127,0.0238
scircuit,0.0108,0.0209
sd2010,0.0075,0.0169
se,0.0052,0.0134
semeion_10NN,0.0047,0.0116
shallow_water1,0.0059,0.0150
shallow_water2,0.0057,0.0146
shar_te2-b3,0.0099,0.0208
sherman1,0.0045,0.0111
sherman2,0.0045,0.0111
sherman3,0.0047,0.0120
sherman4,0.0043,0.0110
sherman5,0.0048,0.0119
shermanACa,0.0057,0.0113
shermanACb,0.0066,0.0133
shermanACd,0.0054,0.0122
ship_001,0.0455,0.0494
ship_003,0.0761,0.0807
shipsec1,0.0740,0.0786
shipsec5,0.0926,0.0980
shipsec8,0.0645,0.0692
shl_0,0.0048,0.0111
shl_200,0.0047,0.0112
shl_400,0.0048,0.0111
shock-9,0.0053,0.0133
shuttle_eddy,0.0048,0.0122
shyy161,0.0062,0.0150
shyy41,0.0046,0.0115
sinc12,0.0066,0.0135
sinc15,0.0088,0.0166
sinc18,0.0108,0.0197
sit100,0.0045,0.0121
sk-2005,16.7129,18.1199
skirt,0.0054,0.0130
smallworld,0.0105,0.0199
sme3Da,0.0131,0.0218
sme3Db,0.0236,0.0337
sme3Dc,0.0395,0.0460
smt,0.0384,0.0415
soc-Epinions1,0.0114,0.0207
soc-LiveJournal1,1.0957,0.9954
soc-Pokec,0.4031,0.4228
soc-Slashdot0811,0.0144,0.0247
soc-Slashdot0902,0.0148,0.0253
soc-sign-Slashdot081106,0.0129,0.0203
soc-sign-Slashdot090216,0.0129,0.0223
soc-sign-Slashdot090221,0.0129,0.0219
soc-sign-bitcoin-alpha,0.0053,0.0129
soc-sign-bitcoin-otc,0.0064,0.0126
soc-sign-epinions,0.0166,0.0242
spaceShuttleEntry_1,0.0046,0.0109
spaceShuttleEntry_2,0.0045,0.0109
spaceShuttleEntry_3,0.0044,0.0110
spaceShuttleEntry_4,0.0044,0.0112
spaceStation_10,0.0046,0.0110
spaceStation_11,0.0048,0.0112
spaceStation_12,0.0042,0.0110
spaceStation_13,0.0047,0.0116
spaceStation_14,0.0049,0.0111
spaceStation_2,0.0041,0.0103
spaceStation_3,0.0043,0.0106
spaceStation_4,0.0042,0.0106
spaceStation_5,0.0042,0.0108
spaceStation_6,0.0046,0.0113
spaceStation_7,0.0045,0.0110
spaceStation_8,0.0049,0.0114
spaceStation_9,0.0045,0.0112
sparsine,0.0200,0.0327
sphere3,0.0040,0.0104
spiral,0.0047,0.0112
spmsrtls,0.0051,0.0133
srb1,0.0327,0.0342
ss,0.3292,0.3675
ss1,0.0105,0.0216
sstmodel,0.0046,0.0118
std1_Jac2,0.0128,0.0197
std1_Jac2_db,0.0079,0.0154
std1_Jac3,0.0136,0.0201
std1_Jac3_db,0.0085,0.0154
steam1,0.0042,0.0105
steam2,0.0042,0.0106
stokes,3.1379,3.4024
stokes128,0.0079,0.0163
stokes64,0.0049,0.0125
stokes64s,0.0049,0.0127
stomach,0.0385,0.0396
str_0,0.0046,0.0109
str_200,0.0041,0.0103
str_400,0.0043,0.0105
str_600,0.0045,0.0108
struct3,0.0108,0.0197
struct4,0.0055,0.0125
sts4098,0.0048,0.0117
stufe-10,0.0052,0.0129
stufe,0.0043,0.0111
swang1,0.0041,0.0116
swang2,0.0041,0.0114
sx-askubuntu,0.0144,0.0219
sx-mathoverflow,0.0093,0.0152
sx-stackoverflow,0.5822,0.5401
sx-superuser,0.0180,0.0270
t2d_q4,0.0048,0.0126
t2d_q9,0.0045,0.0122
t2dah,0.0052,0.0134
t2dah_a,0.0052,0.0130
t2dah_e,0.0052,0.0130
t2dal,0.0045,0.0118
t2dal_a,0.0043,0.0119
t2dal_bci,0.0042,0.0115
t2dal_e,0.0052,0.0123
t2em,0.0627,0.0663
t3dh,0.0462,0.0473
t3dh_a,0.0463,0.0483
t3dh_e,0.0463,0.0475
t3dl,0.0073,0.0156
t3dl_a,0.0073,0.0156
t3dl_e,0.0052,0.0129
t520,0.0056,0.0130
t60k,0.0053,0.0139
tandem_dual,0.0068,0.0170
tandem_vtx,0.0058,0.0136
ted_A,0.0067,0.0144
ted_AB,0.0068,0.0148
ted_AB_unscaled,0.0068,0.0149
ted_A_unscaled,0.0067,0.0144
ted_B,0.0055,0.0132
ted_B_unscaled,0.0056,0.0138
test1,0.1392,0.1575
thermal,0.0047,0.0112
thermal1,0.0077,0.0168
thermal2,0.1066,0.1043
thermomech_TC,0.0125,0.0219
thermomech_TK,0.0125,0.0217
thermomech_dK,0.0337,0.0343
thermomech_dM,0.0148,0.0257
thread,0.0443,0.0473
tmt_sym,0.0637,0.0631
tmt_unsym,0.0618,0.0662
tn2010,0.0152,0.0262
tols1090,0.0049,0.0115
tols2000,0.0058,0.0121
tols340,0.0048,0.0105
tols4000,0.0050,0.0124
tols90,0.0042,0.0100
tomography,0.0044,0.0106
torsion1,0.0052,0.0137
torso1,0.4945,0.0737
torso2,0.0108,0.0205
torso3,0.0514,0.0523
trans4,0.0102,0.0189
trans5,0.0101,0.0188
transient,0.0109,0.0214
trdheim,0.0135,0.0227
troll,0.1087,0.1142
tsyl201,0.0182,0.0282
tub1000,0.0043,0.0109
tube1,0.0088,0.0175
tube2,0.0087,0.0172
tuma1,0.0054,0.0132
tuma2,0.0052,0.0125
tumorAntiAngiogenesis_1,0.0042,0.0102
tumorAntiAngiogenesis_2,0.0046,0.0108
tumorAntiAngiogenesis_3,0.0047,0.0104
tumorAntiAngiogenesis_4,0.0050,0.0110
tumorAntiAngiogenesis_5,0.0047,0.0107
tumorAntiAngiogenesis_6,0.0046,0.0108
tumorAntiAngiogenesis_7,0.0049,0.0110
tumorAntiAngiogenesis_8,0.0045,0.0104
turon_m,0.0138,0.0255
twotone,0.0135,0.0220
tx2010,0.0651,0.0656
uk-2002,2.8934,3.1465
uk-2005,8.5538,9.2289
uk,0.0044,0.0120
ukerbe1,0.0046,0.0119
ukerbe1_dual,0.0045,0.0110
umistfacesnorm_10NN,0.0044,0.0114
usps_norm_5NN,0.0054,0.0129
usroads-48,0.0069,0.0165
usroads,0.0069,0.0168
ut2010,0.0103,0.0204
utm1700b,0.0042,0.0109
utm300,0.0045,0.0105
utm3060,0.0044,0.0116
utm5940,0.0049,0.0118
va2010,0.0165,0.0287
vanbody,0.0171,0.0282
vas_stokes_1M,0.3204,0.3281
vas_stokes_2M,0.5954,0.6435
vas_stokes_4M,1.1870,1.2929
venkat01,0.0128,0.0229
venkat25,0.0130,0.0233
venkat50,0.0129,0.0232
venturiLevel3,0.2193,0.2612
vfem,0.0135,0.0228
vibrobox,0.0065,0.0138
viscoplastic1,0.0048,0.0122
viscoplastic2,0.0065,0.0151
viscorocks,0.0106,0.0192
vsp_barth5_1Ksep_50in_5Kout,0.0072,0.0150
vsp_bcsstk30_500sep_10in_1Kout,0.0612,0.0652
vsp_befref_fxm_2_4_air02,0.0065,0.0140
vsp_bump2_e18_aa01_model1_crew1,0.0095,0.0182
vsp_c-30_data_data,0.0363,0.0130
vsp_c-60_data_cti_cs4,0.0082,0.0171
vsp_data_and_seymourl,0.0056,0.0129
vsp_finan512_scagr7-2c_rlfddd,0.0133,0.0227
vsp_mod2_pgp2_slptsk,0.0129,0.0217
vsp_model1_crew1_cr42_south31,0.0082,0.0165
vsp_msc10848_300sep_100in_1Kout,0.0438,0.0480
vsp_p0291_seymourl_iiasa,0.0060,0.0129
vsp_sctap1-2b_and_seymourl,0.0075,0.0153
vsp_south31_slptsk,0.0086,0.0161
vsp_vibrobox_scagr7-2c_rlfddd,0.0113,0.0205
vt2010,0.0057,0.0137
wa2010,0.0134,0.0247
wang1,0.0040,0.0113
wang2,0.0040,0.0113
wang3,0.0050,0.0128
wang4,0.0050,0.0132
water_tank,0.0163,0.0261
wathen100,0.0070,0.0150
wathen120,0.0077,0.0160
watt_1,0.0041,0.0110
watt_2,0.0047,0.0113
wave,0.0188,0.0295
waveguide3D,0.0084,0.0162
wb-cs-stanford,0.0067,0.0125
wb-edu,0.6743,0.7343
web-BerkStan,0.0852,0.0842
web-Google,0.0782,0.0887
web-NotreDame,0.0399,0.0591
web-Stanford,0.0333,0.0420
webbase-1M,0.0502,0.0463
webbase-2001,11.2163,11.9549
west0381,0.0042,0.0108
west0479,0.0045,0.0108
west0497,0.0045,0.0110
west0655,0.0045,0.0111
west0989,0.0045,0.0106
west1505,0.0046,0.0111
west2021,0.0047,0.0111
whitaker3,0.0045,0.0120
whitaker3_dual,0.0047,0.0125
wi2010,0.0147,0.0260
wiki-RfA,0.0089,0.0157
wiki-Talk,0.4301,0.6934
wiki-Vote,0.0070,0.0140
wiki-talk-temporal,0.0809,0.1031
wiki-topcats,0.3334,0.3305
wikipedia-20051105,0.2653,0.2723
wikipedia-20060925,0.5903,0.5561
wikipedia-20061104,0.6350,0.5974
wikipedia-20070206,0.7631,0.7111
windscreen,0.0117,0.0209
windtunnel_evap2d,0.0060,0.0129
windtunnel_evap3d,0.0263,0.0325
wing,0.0080,0.0166
wing_nodal,0.0072,0.0144
worms20_10NN,0.0063,0.0139
wv2010,0.0108,0.0212
ww_36_pmec_36,0.0041,0.0100
ww_vref_6405,0.0047,0.0124
wy2010,0.0084,0.0178
x104,0.0909,0.0966
xenon1,0.0114,0.0201
xenon2,0.0440,0.0453
xingo3012,0.0055,0.0125
xingo_afonso_itaipu,0.0048,0.0120
yeast,0.0055,0.0118
yeast_30NN,0.0058,0.0121
young1c,0.0039,0.0108
young2c,0.0040,0.0113
young3c,0.0041,0.0113
young4c,0.0041,0.0111
zenios,0.0047,0.0126
zeros_nopss_13k,0.0049,0.0123
GAP-road,1.1584,1.1874
GAP-twitter,62.2651,62.2457
GAP-web,16.5635,17.9450
