Matrix Name,cd_perf (ms),cusparse_perf (ms)
poli_large,0.0077,0.0109
pores_2,0.0049,0.0090
pores_3,0.0046,0.0084
power,0.0062,0.0101
power197k,0.0267,0.0273
power9,0.0154,0.0199
powersim,0.0065,0.0099
pre2,0.0456,0.0448
preferentialAttachment,0.0206,0.0213
problem1,0.0048,0.0090
psmigr_1,0.0080,0.0131
psmigr_2,0.0078,0.0113
psmigr_3,0.0080,0.0132
pwt,0.0077,0.0099
pwtk,0.0570,0.0791
qa8fk,0.0088,0.0155
qa8fm,0.0088,0.0155
qc2534,0.0067,0.0107
qc324,0.0050,0.0090
qh1484,0.0059,0.0095
qh768,0.0050,0.0093
qh882,0.0057,0.0091
qpband,0.0062,0.0102
radfr1,0.0052,0.0085
radiation,0.0665,0.0677
raefsky1,0.0065,0.0104
raefsky2,0.0064,0.0103
raefsky3,0.0085,0.0148
raefsky4,0.0082,0.0143
raefsky5,0.0059,0.0091
raefsky6,0.0060,0.0097
rail_1357,0.0049,0.0089
rail_20209,0.0054,0.0094
rail_5177,0.0048,0.0090
rail_79841,0.0093,0.0111
rajat01,0.0059,0.0092
rajat02,0.0051,0.0089
rajat03,0.0058,0.0097
rajat04,0.0050,0.0087
rajat05,0.0048,0.0086
rajat06,0.0061,0.0096
rajat07,0.0062,0.0099
rajat08,0.0063,0.0099
rajat09,0.0064,0.0101
rajat10,0.0064,0.0099
rajat12,0.0186,0.0094
rajat13,0.0052,0.0094
rajat14,0.0048,0.0084
rajat15,0.0121,0.0115
rajat16,0.0139,0.0121
rajat17,0.0139,0.0120
rajat18,0.0154,0.0110
rajat19,0.0058,0.0089
rajat20,0.0144,0.0116
rajat21,0.0178,0.0191
rajat22,0.0081,0.0114
rajat23,0.0153,0.0122
rajat24,0.0183,0.0190
rajat25,0.0127,0.0122
rajat26,0.0089,0.0111
rajat27,0.0073,0.0112
rajat28,0.0126,0.0122
rajat29,0.0452,0.0488
rajat30,0.0574,0.0557
rajat31,0.1609,0.1541
ramage02,0.0129,0.0262
rbsa480,0.0052,0.0085
rbsb480,0.0048,0.0083
rdb1250,0.0047,0.0090
rdb1250l,0.0046,0.0090
rdb200,0.0045,0.0079
rdb200l,0.0046,0.0082
rdb2048,0.0048,0.0090
rdb2048_noL,0.0048,0.0092
rdb3200l,0.0047,0.0090
rdb450,0.0048,0.0094
rdb450l,0.0046,0.0091
rdb5000,0.0046,0.0089
rdb800l,0.0045,0.0086
rdb968,0.0046,0.0087
rdist1,0.0057,0.0092
rdist2,0.0055,0.0090
rdist3a,0.0054,0.0089
reorientation_1,0.0059,0.0091
reorientation_2,0.0064,0.0090
reorientation_3,0.0059,0.0096
reorientation_4,0.0058,0.0100
reorientation_5,0.0058,0.0089
reorientation_6,0.0058,0.0097
reorientation_7,0.0055,0.0094
reorientation_8,0.0056,0.0095
rgg_n_2_15_s0,0.0083,0.0099
rgg_n_2_16_s0,0.0085,0.0111
rgg_n_2_17_s0,0.0101,0.0144
rgg_n_2_18_s0,0.0161,0.0231
rgg_n_2_19_s0,0.0422,0.0470
rgg_n_2_20_s0,0.0790,0.0914
rgg_n_2_21_s0,0.1585,0.1893
rgg_n_2_22_s0,0.3466,0.4221
rgg_n_2_23_s0,0.8228,0.9350
rgg_n_2_24_s0,2.1840,2.0938
ri2010,0.0068,0.0104
rim,0.0084,0.0125
rma10,0.0118,0.0197
roadNet-CA,0.0674,0.0489
roadNet-PA,0.0303,0.0291
roadNet-TX,0.0531,0.0369
road_central,0.4119,0.3739
road_usa,0.5925,0.5581
rotor2,0.0051,0.0090
rw496,0.0051,0.0085
rw5151,0.0056,0.0094
s1rmq4m1,0.0058,0.0099
s1rmt3m1,0.0057,0.0096
s2rmq4m1,0.0058,0.0099
s2rmt3m1,0.0057,0.0096
s3dkq4m2,0.0197,0.0336
s3dkt3m2,0.0145,0.0261
s3rmq4m1,0.0059,0.0102
s3rmt3m1,0.0058,0.0098
s3rmt3m3,0.0058,0.0095
s4dkt3m2,0.0145,0.0262
saylr1,0.0047,0.0085
saylr3,0.0056,0.0091
saylr4,0.0045,0.0094
sc2010,0.0136,0.0143
scircuit,0.0127,0.0133
sd2010,0.0111,0.0108
se,0.0063,0.0100
semeion_10NN,0.0051,0.0086
shallow_water1,0.0102,0.0100
shallow_water2,0.0102,0.0101
shar_te2-b3,0.0112,0.0123
sherman1,0.0056,0.0092
sherman2,0.0055,0.0087
sherman3,0.0068,0.0098
sherman4,0.0057,0.0093
sherman5,0.0068,0.0095
shermanACa,0.0060,0.0093
shermanACb,0.0068,0.0099
shermanACd,0.0060,0.0091
ship_001,0.0211,0.0369
ship_003,0.0448,0.0591
shipsec1,0.0425,0.0563
shipsec5,0.0512,0.0699
shipsec8,0.0369,0.0487
shl_0,0.0059,0.0093
shl_200,0.0059,0.0094
shl_400,0.0058,0.0095
shock-9,0.0066,0.0102
shuttle_eddy,0.0054,0.0091
shyy161,0.0121,0.0105
shyy41,0.0058,0.0098
sinc12,0.0065,0.0102
sinc15,0.0084,0.0116
sinc18,0.0083,0.0130
sit100,0.0052,0.0092
sk-2005,8.6704,12.8663
skirt,0.0057,0.0096
smallworld,0.0108,0.0144
sme3Da,0.0101,0.0148
sme3Db,0.0175,0.0237
sme3Dc,0.0258,0.0326
smt,0.0160,0.0291
soc-Epinions1,0.0337,0.0169
soc-LiveJournal1,0.6523,0.6471
soc-Pokec,0.3901,0.3628
soc-Slashdot0811,0.0195,0.0184
soc-Slashdot0902,0.0229,0.0184
soc-sign-Slashdot081106,0.0242,0.0148
soc-sign-Slashdot090216,0.0247,0.0165
soc-sign-Slashdot090221,0.0217,0.0163
soc-sign-bitcoin-alpha,0.0089,0.0123
soc-sign-bitcoin-otc,0.0083,0.0099
soc-sign-epinions,0.0304,0.0199
spaceShuttleEntry_1,0.0047,0.0085
spaceShuttleEntry_2,0.0050,0.0087
spaceShuttleEntry_3,0.0051,0.0087
spaceShuttleEntry_4,0.0053,0.0092
spaceStation_10,0.0052,0.0085
spaceStation_11,0.0051,0.0085
spaceStation_12,0.0051,0.0089
spaceStation_13,0.0051,0.0091
spaceStation_14,0.0052,0.0086
spaceStation_2,0.0048,0.0084
spaceStation_3,0.0047,0.0088
spaceStation_4,0.0052,0.0089
spaceStation_5,0.0052,0.0089
spaceStation_6,0.0052,0.0091
spaceStation_7,0.0052,0.0087
spaceStation_8,0.0051,0.0088
spaceStation_9,0.0050,0.0086
sparsine,0.0179,0.0243
sphere3,0.0046,0.0082
spiral,0.0063,0.0097
spmsrtls,0.0054,0.0096
srb1,0.0120,0.0211
ss,0.1812,0.2091
ss1,0.0125,0.0129
sstmodel,0.0059,0.0096
std1_Jac2,0.0173,0.0150
std1_Jac2_db,0.0207,0.0125
std1_Jac3,0.0169,0.0164
std1_Jac3_db,0.0186,0.0125
steam1,0.0048,0.0083
steam2,0.0047,0.0084
stokes,1.6341,2.2559
stokes128,0.0088,0.0111
stokes64,0.0052,0.0092
stokes64s,0.0054,0.0094
stomach,0.0145,0.0218
str_0,0.0050,0.0084
str_200,0.0048,0.0085
str_400,0.0050,0.0086
str_600,0.0049,0.0087
struct3,0.0088,0.0129
struct4,0.0065,0.0100
sts4098,0.0053,0.0090
stufe-10,0.0063,0.0099
stufe,0.0056,0.0087
swang1,0.0048,0.0093
swang2,0.0046,0.0091
sx-askubuntu,0.0281,0.0175
sx-mathoverflow,0.0106,0.0125
sx-stackoverflow,0.4704,0.4353
sx-superuser,0.0311,0.0220
t2d_q4,0.0054,0.0093
t2d_q9,0.0051,0.0090
t2dah,0.0057,0.0092
t2dah_a,0.0058,0.0093
t2dah_e,0.0056,0.0092
t2dal,0.0050,0.0094
t2dal_a,0.0049,0.0095
t2dal_bci,0.0049,0.0093
t2dal_e,0.0075,0.0110
t2em,0.0410,0.0376
t3dh,0.0178,0.0312
t3dh_a,0.0179,0.0313
t3dh_e,0.0179,0.0314
t3dl,0.0066,0.0105
t3dl_a,0.0067,0.0106
t3dl_e,0.0080,0.0117
t520,0.0060,0.0101
t60k,0.0068,0.0103
tandem_dual,0.0104,0.0111
tandem_vtx,0.0060,0.0102
ted_A,0.0218,0.0115
ted_AB,0.0143,0.0114
ted_AB_unscaled,0.0143,0.0113
ted_A_unscaled,0.0218,0.0115
ted_B,0.0084,0.0112
ted_B_unscaled,0.0083,0.0111
test1,0.0823,0.0989
thermal,0.0050,0.0089
thermal1,0.0096,0.0111
thermal2,0.0619,0.0626
thermomech_TC,0.0162,0.0177
thermomech_TK,0.0162,0.0177
thermomech_dK,0.0186,0.0247
thermomech_dM,0.0171,0.0205
thread,0.0189,0.0340
tmt_sym,0.0384,0.0386
tmt_unsym,0.0389,0.0373
tn2010,0.0154,0.0157
tols1090,0.0061,0.0094
tols2000,0.0081,0.0092
tols340,0.0063,0.0088
tols4000,0.0066,0.0095
tols90,0.0050,0.0082
tomography,0.0052,0.0091
torsion1,0.0064,0.0098
torso1,0.7882,0.1023
torso2,0.0095,0.0130
torso3,0.0209,0.0311
trans4,0.0162,0.0129
trans5,0.0162,0.0129
transient,0.0132,0.0130
trdheim,0.0092,0.0187
troll,0.0594,0.0810
tsyl201,0.0116,0.0228
tub1000,0.0053,0.0087
tube1,0.0075,0.0124
tube2,0.0076,0.0124
tuma1,0.0073,0.0106
tuma2,0.0071,0.0099
tumorAntiAngiogenesis_1,0.0047,0.0084
tumorAntiAngiogenesis_2,0.0053,0.0089
tumorAntiAngiogenesis_3,0.0052,0.0085
tumorAntiAngiogenesis_4,0.0052,0.0085
tumorAntiAngiogenesis_5,0.0050,0.0084
tumorAntiAngiogenesis_6,0.0051,0.0092
tumorAntiAngiogenesis_7,0.0052,0.0085
tumorAntiAngiogenesis_8,0.0049,0.0086
turon_m,0.0129,0.0170
twotone,0.0125,0.0144
tx2010,0.0469,0.0435
uk-2002,1.4934,1.9531
uk-2005,4.3464,6.2087
uk,0.0058,0.0098
ukerbe1,0.0063,0.0102
ukerbe1_dual,0.0059,0.0093
umistfacesnorm_10NN,0.0049,0.0084
usps_norm_5NN,0.0056,0.0094
usroads-48,0.0146,0.0112
usroads,0.0143,0.0114
ut2010,0.0125,0.0128
utm1700b,0.0051,0.0090
utm300,0.0050,0.0087
utm3060,0.0052,0.0090
utm5940,0.0062,0.0093
va2010,0.0161,0.0166
vanbody,0.0115,0.0194
vas_stokes_1M,0.1694,0.2253
vas_stokes_2M,0.3075,0.4144
vas_stokes_4M,0.6210,0.8576
venkat01,0.0092,0.0167
venkat25,0.0094,0.0170
venkat50,0.0092,0.0168
venturiLevel3,0.1264,0.1242
vfem,0.0103,0.0143
vibrobox,0.0075,0.0102
viscoplastic1,0.0052,0.0091
viscoplastic2,0.0099,0.0106
viscorocks,0.0080,0.0135
vsp_barth5_1Ksep_50in_5Kout,0.0076,0.0124
vsp_bcsstk30_500sep_10in_1Kout,0.0608,0.0641
vsp_befref_fxm_2_4_air02,0.0084,0.0100
vsp_bump2_e18_aa01_model1_crew1,0.0128,0.0137
vsp_c-30_data_data,0.0705,0.0108
vsp_c-60_data_cti_cs4,0.0217,0.0135
vsp_data_and_seymourl,0.0064,0.0096
vsp_finan512_scagr7-2c_rlfddd,0.0148,0.0159
vsp_mod2_pgp2_slptsk,0.0213,0.0166
vsp_model1_crew1_cr42_south31,0.0154,0.0131
vsp_msc10848_300sep_100in_1Kout,0.0191,0.0271
vsp_p0291_seymourl_iiasa,0.0072,0.0110
vsp_sctap1-2b_and_seymourl,0.0081,0.0111
vsp_south31_slptsk,0.0160,0.0134
vsp_vibrobox_scagr7-2c_rlfddd,0.0157,0.0155
vt2010,0.0061,0.0097
wa2010,0.0146,0.0160
wang1,0.0049,0.0092
wang2,0.0049,0.0088
wang3,0.0055,0.0093
wang4,0.0055,0.0093
water_tank,0.0107,0.0183
wathen100,0.0078,0.0105
wathen120,0.0078,0.0107
watt_1,0.0056,0.0089
watt_2,0.0054,0.0087
wave,0.0128,0.0186
waveguide3D,0.0101,0.0126
wb-cs-stanford,0.0090,0.0103
wb-edu,0.3889,0.4212
web-BerkStan,0.0613,0.0566
web-Google,0.0846,0.0753
web-NotreDame,0.0815,0.0340
web-Stanford,0.0332,0.0326
webbase-1M,0.0276,0.0278
webbase-2001,6.0289,7.1682
west0381,0.0046,0.0087
west0479,0.0060,0.0088
west0497,0.0055,0.0091
west0655,0.0059,0.0090
west0989,0.0060,0.0089
west1505,0.0060,0.0092
west2021,0.0061,0.0093
whitaker3,0.0057,0.0092
whitaker3_dual,0.0060,0.0098
wi2010,0.0149,0.0156
wiki-RfA,0.0084,0.0113
wiki-Talk,1.9362,0.4496
wiki-Vote,0.0074,0.0101
wiki-talk-temporal,0.2223,0.0806
wiki-topcats,0.2315,0.2330
wikipedia-20051105,0.2383,0.2243
wikipedia-20060925,0.4467,0.4234
wikipedia-20061104,0.4713,0.4487
wikipedia-20070206,0.5344,0.5132
windscreen,0.0086,0.0150
windtunnel_evap2d,0.0062,0.0097
windtunnel_evap3d,0.0142,0.0226
wing,0.0092,0.0124
wing_nodal,0.0071,0.0109
worms20_10NN,0.0061,0.0101
wv2010,0.0122,0.0124
ww_36_pmec_36,0.0048,0.0080
ww_vref_6405,0.0064,0.0101
wy2010,0.0115,0.0118
x104,0.0516,0.0770
xenon1,0.0082,0.0132
xenon2,0.0155,0.0269
xingo3012,0.0077,0.0101
xingo_afonso_itaipu,0.0064,0.0104
yeast,0.0062,0.0097
yeast_30NN,0.0059,0.0088
young1c,0.0048,0.0088
young2c,0.0047,0.0088
young3c,0.0047,0.0085
young4c,0.0046,0.0087
zenios,0.0069,0.0105
zeros_nopss_13k,0.0063,0.0101
