Matrix Name,cd_perf (ms),cusparse_perf (ms)
pores_2,0.0047,0.0109
pores_3,0.0042,0.0104
power,0.0051,0.0122
power197k,0.0459,0.0434
power9,0.0280,0.0347
powersim,0.0053,0.0121
pre2,0.0760,0.0698
preferentialAttachment,0.2705,0.0267
problem1,0.0044,0.0106
psmigr_1,0.0082,0.0149
psmigr_2,0.0082,0.0154
psmigr_3,0.0082,0.0150
pwt,0.0062,0.0140
pwtk,0.1101,0.1116
qa8fk,0.0146,0.0238
qa8fm,0.0145,0.0236
qc2534,0.0069,0.0136
qc324,0.0045,0.0104
qh1484,0.0048,0.0112
qh768,0.0046,0.0105
qh882,0.0046,0.0109
qpband,0.0051,0.0125
radfr1,0.0045,0.0109
radiation,0.0927,0.1058
raefsky1,0.0060,0.0125
raefsky2,0.0062,0.0131
raefsky3,0.0119,0.0201
raefsky4,0.0121,0.0206
raefsky5,0.0057,0.0124
raefsky6,0.0055,0.0117
rail_1357,0.0044,0.0109
rail_20209,0.0055,0.0133
rail_5177,0.0046,0.0117
rail_79841,0.0082,0.0173
rajat01,0.0055,0.0120
rajat02,0.0052,0.0112
rajat03,0.0049,0.0121
rajat04,0.0048,0.0112
rajat05,0.0043,0.0105
rajat06,0.0052,0.0123
rajat07,0.0052,0.0123
rajat08,0.0053,0.0127
rajat09,0.0054,0.0128
rajat10,0.0057,0.0132
rajat12,0.0114,0.0117
rajat13,0.0051,0.0120
rajat14,0.0046,0.0103
rajat15,0.0079,0.0156
rajat16,0.0091,0.0171
rajat17,0.0092,0.0175
rajat18,0.0088,0.0166
rajat19,0.0048,0.0113
rajat20,0.0090,0.0174
rajat21,0.0228,0.0316
rajat22,0.0068,0.0144
rajat23,0.0088,0.0172
rajat24,0.0232,0.0309
rajat25,0.0090,0.0170
rajat26,0.0070,0.0146
rajat27,0.0065,0.0131
rajat28,0.0090,0.0167
rajat29,0.0629,0.0595
rajat30,0.0759,0.0688
rajat31,0.2606,0.3157
ramage02,0.0298,0.0321
rbsa480,0.0045,0.0106
rbsb480,0.0045,0.0105
rdb1250,0.0042,0.0111
rdb1250l,0.0042,0.0115
rdb200,0.0041,0.0101
rdb200l,0.0043,0.0102
rdb2048,0.0043,0.0113
rdb2048_noL,0.0042,0.0118
rdb3200l,0.0043,0.0114
rdb450,0.0041,0.0103
rdb450l,0.0041,0.0105
rdb5000,0.0046,0.0119
rdb800l,0.0042,0.0109
rdb968,0.0042,0.0110
rdist1,0.0052,0.0123
rdist2,0.0050,0.0118
rdist3a,0.0051,0.0114
reorientation_1,0.0049,0.0113
reorientation_2,0.0065,0.0112
reorientation_3,0.0055,0.0117
reorientation_4,0.0054,0.0115
reorientation_5,0.0065,0.0114
reorientation_6,0.0059,0.0117
reorientation_7,0.0051,0.0116
reorientation_8,0.0050,0.0113
rgg_n_2_15_s0,0.0067,0.0140
rgg_n_2_16_s0,0.0095,0.0181
rgg_n_2_17_s0,0.0153,0.0241
rgg_n_2_18_s0,0.0424,0.0407
rgg_n_2_19_s0,0.0769,0.0727
rgg_n_2_20_s0,0.1466,0.1500
rgg_n_2_21_s0,0.3003,0.3365
rgg_n_2_22_s0,0.6422,0.7402
rgg_n_2_23_s0,1.3943,1.6556
rgg_n_2_24_s0,6.6702,3.6576
ri2010,0.0064,0.0142
rim,0.0110,0.0188
rma10,0.0195,0.0278
roadNet-CA,0.0936,0.1055
roadNet-PA,0.0562,0.0540
roadNet-TX,0.0688,0.0746
road_central,0.7756,0.7228
road_usa,1.1698,1.1861
rotor2,0.0048,0.0114
rw496,0.0047,0.0109
rw5151,0.0050,0.0120
s1rmq4m1,0.0058,0.0129
s1rmt3m1,0.0057,0.0129
s2rmq4m1,0.0058,0.0136
s2rmt3m1,0.0057,0.0128
s3dkq4m2,0.0520,0.0541
s3dkt3m2,0.0436,0.0438
s3rmq4m1,0.0060,0.0133
s3rmt3m1,0.0055,0.0126
s3rmt3m3,0.0057,0.0128
s4dkt3m2,0.0434,0.0434
saylr1,0.0043,0.0103
saylr3,0.0047,0.0108
saylr4,0.0045,0.0117
sc2010,0.0131,0.0230
scircuit,0.0113,0.0205
sd2010,0.0080,0.0170
se,0.0054,0.0136
semeion_10NN,0.0050,0.0119
shallow_water1,0.0060,0.0146
shallow_water2,0.0060,0.0145
shar_te2-b3,0.0104,0.0201
sherman1,0.0045,0.0113
sherman2,0.0047,0.0108
sherman3,0.0052,0.0123
sherman4,0.0048,0.0110
sherman5,0.0050,0.0118
shermanACa,0.0060,0.0114
shermanACb,0.0069,0.0130
shermanACd,0.0056,0.0119
ship_001,0.0484,0.0510
ship_003,0.0803,0.0819
shipsec1,0.0777,0.0789
shipsec5,0.0969,0.0993
shipsec8,0.0682,0.0707
shl_0,0.0049,0.0111
shl_200,0.0050,0.0112
shl_400,0.0051,0.0116
shock-9,0.0058,0.0132
shuttle_eddy,0.0051,0.0122
shyy161,0.0065,0.0151
shyy41,0.0048,0.0117
sinc12,0.0069,0.0136
sinc15,0.0093,0.0168
sinc18,0.0117,0.0197
sit100,0.0047,0.0124
sk-2005,17.0171,18.0857
skirt,0.0059,0.0132
smallworld,0.0113,0.0196
sme3Da,0.0134,0.0220
sme3Db,0.0240,0.0334
sme3Dc,0.0412,0.0465
smt,0.0406,0.0414
soc-Epinions1,0.0119,0.0205
soc-LiveJournal1,1.1037,0.9970
soc-Pokec,0.4088,0.4241
soc-Slashdot0811,0.0150,0.0248
soc-Slashdot0902,0.0153,0.0253
soc-sign-Slashdot081106,0.0132,0.0205
soc-sign-Slashdot090216,0.0129,0.0220
soc-sign-Slashdot090221,0.0129,0.0215
soc-sign-bitcoin-alpha,0.0057,0.0129
soc-sign-bitcoin-otc,0.0067,0.0128
soc-sign-epinions,0.0163,0.0238
spaceShuttleEntry_1,0.0046,0.0110
spaceShuttleEntry_2,0.0048,0.0111
spaceShuttleEntry_3,0.0049,0.0110
spaceShuttleEntry_4,0.0047,0.0113
spaceStation_10,0.0050,0.0108
spaceStation_11,0.0053,0.0114
spaceStation_12,0.0045,0.0110
spaceStation_13,0.0049,0.0113
spaceStation_14,0.0051,0.0112
spaceStation_2,0.0044,0.0108
spaceStation_3,0.0046,0.0112
spaceStation_4,0.0046,0.0110
spaceStation_5,0.0044,0.0109
spaceStation_6,0.0048,0.0115
spaceStation_7,0.0048,0.0111
spaceStation_8,0.0050,0.0113
spaceStation_9,0.0046,0.0111
sparsine,0.0204,0.0326
sphere3,0.0043,0.0101
spiral,0.0048,0.0112
spmsrtls,0.0055,0.0136
srb1,0.0329,0.0347
ss,0.3360,0.3679
ss1,0.0110,0.0211
sstmodel,0.0048,0.0116
std1_Jac2,0.0135,0.0193
std1_Jac2_db,0.0084,0.0156
std1_Jac3,0.0143,0.0199
std1_Jac3_db,0.0090,0.0157
steam1,0.0044,0.0099
steam2,0.0044,0.0105
stokes,4.1618,3.4000
stokes128,0.0084,0.0164
stokes64,0.0052,0.0124
stokes64s,0.0052,0.0124
stomach,0.0401,0.0396
str_0,0.0047,0.0111
str_200,0.0044,0.0109
str_400,0.0047,0.0103
str_600,0.0045,0.0105
struct3,0.0115,0.0197
struct4,0.0059,0.0128
sts4098,0.0052,0.0116
stufe-10,0.0054,0.0129
stufe,0.0048,0.0114
swang1,0.0045,0.0116
swang2,0.0044,0.0120
sx-askubuntu,0.0148,0.0217
sx-mathoverflow,0.0096,0.0152
sx-stackoverflow,0.5879,0.5409
sx-superuser,0.0188,0.0264
t2d_q4,0.0049,0.0125
t2d_q9,0.0049,0.0123
t2dah,0.0056,0.0129
t2dah_a,0.0056,0.0128
t2dah_e,0.0056,0.0130
t2dal,0.0046,0.0115
t2dal_a,0.0046,0.0116
t2dal_bci,0.0046,0.0115
t2dal_e,0.0052,0.0126
t2em,0.0647,0.0660
t3dh,0.0487,0.0490
t3dh_a,0.0488,0.0489
t3dh_e,0.0488,0.0491
t3dl,0.0077,0.0155
t3dl_a,0.0078,0.0156
t3dl_e,0.0055,0.0134
t520,0.0059,0.0130
t60k,0.0058,0.0142
tandem_dual,0.0071,0.0163
tandem_vtx,0.0062,0.0134
ted_A,0.0070,0.0145
ted_AB,0.0074,0.0148
ted_AB_unscaled,0.0074,0.0148
ted_A_unscaled,0.0069,0.0144
ted_B,0.0058,0.0133
ted_B_unscaled,0.0061,0.0138
test1,0.1436,0.1581
thermal,0.0050,0.0111
thermal1,0.0083,0.0171
thermal2,0.1105,0.1040
thermomech_TC,0.0128,0.0217
thermomech_TK,0.0128,0.0217
thermomech_dK,0.0361,0.0349
thermomech_dM,0.0155,0.0255
thread,0.0467,0.0488
tmt_sym,0.0662,0.0627
tmt_unsym,0.0638,0.0655
tn2010,0.0158,0.0252
tols1090,0.0049,0.0113
tols2000,0.0059,0.0117
tols340,0.0051,0.0105
tols4000,0.0054,0.0121
tols90,0.0044,0.0099
tomography,0.0046,0.0107
torsion1,0.0056,0.0135
torso1,0.4976,0.0747
torso2,0.0114,0.0200
torso3,0.0534,0.0531
trans4,0.0103,0.0187
trans5,0.0103,0.0183
transient,0.0116,0.0208
trdheim,0.0146,0.0223
troll,0.1139,0.1145
tsyl201,0.0187,0.0276
tub1000,0.0044,0.0107
tube1,0.0096,0.0176
tube2,0.0096,0.0177
tuma1,0.0055,0.0133
tuma2,0.0054,0.0125
tumorAntiAngiogenesis_1,0.0046,0.0101
tumorAntiAngiogenesis_2,0.0049,0.0107
tumorAntiAngiogenesis_3,0.0052,0.0106
tumorAntiAngiogenesis_4,0.0053,0.0108
tumorAntiAngiogenesis_5,0.0051,0.0109
tumorAntiAngiogenesis_6,0.0048,0.0112
tumorAntiAngiogenesis_7,0.0049,0.0107
tumorAntiAngiogenesis_8,0.0049,0.0108
turon_m,0.0154,0.0250
twitter7,318.6153,59.4810
twotone,0.0138,0.0216
tx2010,0.0657,0.0650
uk-2002,2.8779,3.1353
uk-2005,8.4492,9.1929
uk,0.0048,0.0122
ukerbe1,0.0049,0.0118
ukerbe1_dual,0.0046,0.0109
umistfacesnorm_10NN,0.0044,0.0112
usps_norm_5NN,0.0058,0.0126
usroads-48,0.0072,0.0156
usroads,0.0072,0.0157
ut2010,0.0105,0.0197
utm1700b,0.0045,0.0111
utm300,0.0045,0.0106
utm3060,0.0046,0.0121
utm5940,0.0051,0.0119
va2010,0.0171,0.0281
vanbody,0.0192,0.0272
vas_stokes_1M,0.3371,0.3294
vas_stokes_2M,0.6248,0.6462
vas_stokes_4M,1.2446,1.2963
venkat01,0.0138,0.0231
venkat25,0.0137,0.0229
venkat50,0.0137,0.0229
venturiLevel3,0.2236,0.2614
vfem,0.0141,0.0227
vibrobox,0.0071,0.0142
viscoplastic1,0.0049,0.0118
viscoplastic2,0.0069,0.0152
viscorocks,0.0114,0.0192
vsp_barth5_1Ksep_50in_5Kout,0.0075,0.0149
vsp_bcsstk30_500sep_10in_1Kout,0.0619,0.0651
vsp_befref_fxm_2_4_air02,0.0069,0.0138
vsp_bump2_e18_aa01_model1_crew1,0.0098,0.0181
vsp_c-30_data_data,0.0368,0.0133
vsp_c-60_data_cti_cs4,0.0087,0.0170
vsp_data_and_seymourl,0.0061,0.0133
vsp_finan512_scagr7-2c_rlfddd,0.0140,0.0224
vsp_mod2_pgp2_slptsk,0.0134,0.0214
vsp_model1_crew1_cr42_south31,0.0087,0.0168
vsp_msc10848_300sep_100in_1Kout,0.0440,0.0480
vsp_p0291_seymourl_iiasa,0.0064,0.0127
vsp_sctap1-2b_and_seymourl,0.0078,0.0148
vsp_south31_slptsk,0.0089,0.0163
vsp_vibrobox_scagr7-2c_rlfddd,0.0120,0.0200
vt2010,0.0062,0.0137
wa2010,0.0142,0.0241
wang1,0.0044,0.0113
wang2,0.0046,0.0115
wang3,0.0053,0.0129
wang4,0.0052,0.0130
water_tank,0.0170,0.0255
wathen100,0.0074,0.0152
wathen120,0.0082,0.0163
watt_1,0.0043,0.0108
watt_2,0.0049,0.0110
wave,0.0206,0.0290
waveguide3D,0.0086,0.0161
wb-cs-stanford,0.0072,0.0129
wb-edu,0.6950,0.7348
web-BerkStan,0.0888,0.0843
web-Google,0.0789,0.0879
web-NotreDame,0.0417,0.0590
web-Stanford,0.0352,0.0418
webbase-1M,0.0522,0.0454
webbase-2001,11.4345,11.8262
west0381,0.0043,0.0106
west0479,0.0050,0.0110
west0497,0.0046,0.0107
west0655,0.0048,0.0112
west0989,0.0049,0.0107
west1505,0.0050,0.0111
west2021,0.0048,0.0113
whitaker3,0.0050,0.0122
whitaker3_dual,0.0050,0.0123
wi2010,0.0152,0.0253
wiki-RfA,0.0091,0.0153
wiki-Talk,0.4314,0.6927
wiki-Vote,0.0073,0.0140
wiki-talk-temporal,0.0820,0.1022
wiki-topcats,0.3378,0.3322
wikipedia-20051105,0.2680,0.2765
wikipedia-20060925,0.5940,0.5596
wikipedia-20061104,0.6407,0.6006
wikipedia-20070206,0.7700,0.7149
windscreen,0.0124,0.0203
windtunnel_evap2d,0.0063,0.0131
windtunnel_evap3d,0.0294,0.0327
wing,0.0083,0.0165
wing_nodal,0.0075,0.0141
worms20_10NN,0.0066,0.0138
wv2010,0.0107,0.0203
ww_36_pmec_36,0.0044,0.0098
ww_vref_6405,0.0052,0.0127
wy2010,0.0088,0.0177
x104,0.0961,0.0970
xenon1,0.0119,0.0198
xenon2,0.0465,0.0467
xingo3012,0.0061,0.0131
xingo_afonso_itaipu,0.0053,0.0122
yeast,0.0055,0.0120
yeast_30NN,0.0062,0.0123
young1c,0.0042,0.0111
young2c,0.0044,0.0113
young3c,0.0042,0.0109
young4c,0.0041,0.0109
zenios,0.0052,0.0127
zeros_nopss_13k,0.0052,0.0125
