Matrix Name,cd_perf (ms),cusparse_perf (ms)
power,0.0061,0.0148
power197k,0.0286,0.0341
power9,0.0171,0.0260
powersim,0.0066,0.0150
pre2,0.0493,0.0519
preferentialAttachment,0.5688,0.0269
problem1,0.0045,0.0123
psmigr_1,0.0084,0.0177
psmigr_2,0.0085,0.0160
psmigr_3,0.0083,0.0173
pwt,0.0060,0.0156
pwtk,0.0908,0.0850
qa8fk,0.0122,0.0210
qa8fm,0.0121,0.0208
qc2534,0.0066,0.0152
qc324,0.0048,0.0125
qh1484,0.0058,0.0136
qh768,0.0048,0.0132
qh882,0.0057,0.0129
qpband,0.0059,0.0153
radfr1,0.0049,0.0127
radiation,0.0740,0.0735
raefsky1,0.0060,0.0145
raefsky2,0.0060,0.0146
raefsky3,0.0132,0.0197
raefsky4,0.0121,0.0194
raefsky5,0.0058,0.0137
raefsky6,0.0056,0.0141
rail_1357,0.0046,0.0130
rail_20209,0.0053,0.0150
rail_5177,0.0047,0.0136
rail_79841,0.0069,0.0166
rajat01,0.0058,0.0139
rajat02,0.0050,0.0130
rajat03,0.0057,0.0142
rajat04,0.0048,0.0129
rajat05,0.0044,0.0123
rajat06,0.0059,0.0146
rajat07,0.0059,0.0147
rajat08,0.0061,0.0148
rajat09,0.0062,0.0152
rajat10,0.0064,0.0152
rajat12,0.0186,0.0137
rajat13,0.0051,0.0141
rajat14,0.0045,0.0118
rajat15,0.0079,0.0167
rajat16,0.0093,0.0174
rajat17,0.0094,0.0176
rajat18,0.0095,0.0169
rajat19,0.0057,0.0136
rajat20,0.0090,0.0175
rajat21,0.0160,0.0251
rajat22,0.0082,0.0165
rajat23,0.0101,0.0181
rajat24,0.0163,0.0253
rajat25,0.0090,0.0180
rajat26,0.0089,0.0167
rajat27,0.0071,0.0160
rajat28,0.0090,0.0177
rajat29,0.0505,0.0561
rajat30,0.0614,0.0627
rajat31,0.1558,0.1682
ramage02,0.0260,0.0314
rbsa480,0.0049,0.0124
rbsb480,0.0046,0.0125
rdb1250,0.0045,0.0135
rdb1250l,0.0046,0.0135
rdb200,0.0046,0.0117
rdb200l,0.0046,0.0117
rdb2048,0.0045,0.0132
rdb2048_noL,0.0045,0.0134
rdb3200l,0.0044,0.0132
rdb450,0.0044,0.0126
rdb450l,0.0045,0.0129
rdb5000,0.0047,0.0139
rdb800l,0.0044,0.0125
rdb968,0.0044,0.0127
rdist1,0.0053,0.0137
rdist2,0.0052,0.0134
rdist3a,0.0051,0.0131
reorientation_1,0.0056,0.0126
reorientation_2,0.0059,0.0130
reorientation_3,0.0060,0.0141
reorientation_4,0.0053,0.0141
reorientation_5,0.0057,0.0136
reorientation_6,0.0057,0.0142
reorientation_7,0.0054,0.0142
reorientation_8,0.0053,0.0139
rgg_n_2_15_s0,0.0062,0.0152
rgg_n_2_16_s0,0.0074,0.0166
rgg_n_2_17_s0,0.0112,0.0204
rgg_n_2_18_s0,0.0189,0.0293
rgg_n_2_19_s0,0.0501,0.0539
rgg_n_2_20_s0,0.1002,0.0983
rgg_n_2_21_s0,0.2306,0.1974
rgg_n_2_22_s0,0.5155,0.4345
rgg_n_2_23_s0,1.1724,0.9615
rgg_n_2_24_s0,2.5157,2.1457
ri2010,0.0064,0.0154
rim,0.0103,0.0181
rma10,0.0180,0.0251
roadNet-CA,0.0607,0.0567
roadNet-PA,0.0284,0.0373
roadNet-TX,0.0442,0.0450
road_central,0.4059,0.3929
road_usa,0.5973,0.5821
rotor2,0.0049,0.0129
rw496,0.0051,0.0127
rw5151,0.0055,0.0140
s1rmq4m1,0.0055,0.0147
s1rmt3m1,0.0054,0.0141
s2rmq4m1,0.0055,0.0148
s2rmt3m1,0.0054,0.0142
s3dkq4m2,0.0343,0.0399
s3dkt3m2,0.0265,0.0321
s3rmq4m1,0.0056,0.0147
s3rmt3m1,0.0055,0.0144
s3rmt3m3,0.0056,0.0144
s4dkt3m2,0.0265,0.0322
saylr1,0.0045,0.0119
saylr3,0.0055,0.0130
saylr4,0.0044,0.0137
sc2010,0.0125,0.0204
scircuit,0.0105,0.0191
sd2010,0.0075,0.0168
se,0.0063,0.0155
semeion_10NN,0.0047,0.0129
shallow_water1,0.0058,0.0161
shallow_water2,0.0059,0.0163
shar_te2-b3,0.0079,0.0186
sherman1,0.0056,0.0132
sherman2,0.0050,0.0128
sherman3,0.0066,0.0145
sherman4,0.0057,0.0137
sherman5,0.0069,0.0140
shermanACa,0.0057,0.0135
shermanACb,0.0067,0.0150
shermanACd,0.0058,0.0137
ship_001,0.0365,0.0431
ship_003,0.0720,0.0647
shipsec1,0.0649,0.0617
shipsec5,0.0827,0.0756
shipsec8,0.0588,0.0533
shl_0,0.0058,0.0135
shl_200,0.0056,0.0131
shl_400,0.0058,0.0136
shock-9,0.0064,0.0151
shuttle_eddy,0.0051,0.0139
shyy161,0.0070,0.0160
shyy41,0.0057,0.0144
sinc12,0.0059,0.0146
sinc15,0.0078,0.0162
sinc18,0.0110,0.0182
sit100,0.0050,0.0140
sk-2005,16.1833,12.9726
skirt,0.0055,0.0144
smallworld,0.0105,0.0200
sme3Da,0.0119,0.0199
sme3Db,0.0201,0.0290
sme3Dc,0.0293,0.0383
smt,0.0312,0.0345
soc-Epinions1,0.0164,0.0222
soc-LiveJournal1,0.7175,0.6652
soc-Pokec,0.3819,0.3693
soc-Slashdot0811,0.0138,0.0242
soc-Slashdot0902,0.0155,0.0240
soc-sign-Slashdot081106,0.0127,0.0204
soc-sign-Slashdot090216,0.0141,0.0223
soc-sign-Slashdot090221,0.0142,0.0216
soc-sign-bitcoin-alpha,0.0091,0.0169
soc-sign-bitcoin-otc,0.0084,0.0148
soc-sign-epinions,0.0183,0.0261
spaceShuttleEntry_1,0.0044,0.0122
spaceShuttleEntry_2,0.0047,0.0131
spaceShuttleEntry_3,0.0049,0.0133
spaceShuttleEntry_4,0.0048,0.0135
spaceStation_10,0.0051,0.0126
spaceStation_11,0.0049,0.0131
spaceStation_12,0.0047,0.0130
spaceStation_13,0.0050,0.0133
spaceStation_14,0.0051,0.0130
spaceStation_2,0.0047,0.0125
spaceStation_3,0.0045,0.0122
spaceStation_4,0.0048,0.0128
spaceStation_5,0.0050,0.0128
spaceStation_6,0.0049,0.0132
spaceStation_7,0.0049,0.0128
spaceStation_8,0.0048,0.0131
spaceStation_9,0.0049,0.0131
sparsine,0.0182,0.0297
sphere3,0.0044,0.0121
spiral,0.0060,0.0135
spmsrtls,0.0054,0.0151
srb1,0.0187,0.0267
ss,0.2720,0.2160
ss1,0.0097,0.0191
sstmodel,0.0057,0.0138
std1_Jac2,0.0156,0.0198
std1_Jac2_db,0.0104,0.0173
std1_Jac3,0.0169,0.0210
std1_Jac3_db,0.0100,0.0176
steam1,0.0043,0.0117
steam2,0.0047,0.0128
stokes,2.8328,2.3053
stokes128,0.0067,0.0165
stokes64,0.0052,0.0142
stokes64s,0.0052,0.0142
stomach,0.0189,0.0281
str_0,0.0048,0.0120
str_200,0.0047,0.0124
str_400,0.0049,0.0127
str_600,0.0048,0.0125
struct3,0.0100,0.0184
struct4,0.0061,0.0149
sts4098,0.0051,0.0137
stufe-10,0.0062,0.0153
stufe,0.0057,0.0133
swang1,0.0047,0.0136
swang2,0.0045,0.0133
sx-askubuntu,0.0155,0.0231
sx-mathoverflow,0.0105,0.0174
sx-stackoverflow,0.4874,0.4445
sx-superuser,0.0189,0.0280
t2d_q4,0.0049,0.0138
t2d_q9,0.0050,0.0142
t2dah,0.0054,0.0140
t2dah_a,0.0055,0.0144
t2dah_e,0.0055,0.0143
t2dal,0.0047,0.0136
t2dal_a,0.0048,0.0142
t2dal_bci,0.0046,0.0138
t2dal_e,0.0075,0.0156
t2em,0.0412,0.0450
t3dh,0.0303,0.0373
t3dh_a,0.0303,0.0373
t3dh_e,0.0304,0.0379
t3dl,0.0062,0.0154
t3dl_a,0.0063,0.0158
t3dl_e,0.0082,0.0168
t520,0.0057,0.0147
t60k,0.0067,0.0157
tandem_dual,0.0066,0.0167
tandem_vtx,0.0058,0.0157
ted_A,0.0098,0.0170
ted_AB,0.0081,0.0163
ted_AB_unscaled,0.0080,0.0161
ted_A_unscaled,0.0096,0.0163
ted_B,0.0083,0.0159
ted_B_unscaled,0.0084,0.0162
test1,0.1240,0.1047
thermal,0.0048,0.0132
thermal1,0.0071,0.0167
thermal2,0.0641,0.0699
thermomech_TC,0.0135,0.0237
thermomech_TK,0.0135,0.0236
thermomech_dK,0.0192,0.0306
thermomech_dM,0.0152,0.0261
thread,0.0370,0.0402
tmt_sym,0.0383,0.0459
tmt_unsym,0.0381,0.0447
tn2010,0.0136,0.0217
tols1090,0.0060,0.0137
tols2000,0.0082,0.0136
tols340,0.0060,0.0123
tols4000,0.0066,0.0145
tols90,0.0047,0.0114
tomography,0.0051,0.0130
torsion1,0.0064,0.0156
torso1,0.9174,0.1069
torso2,0.0093,0.0185
torso3,0.0304,0.0375
trans4,0.0102,0.0187
trans5,0.0101,0.0183
transient,0.0108,0.0188
trdheim,0.0151,0.0241
troll,0.0982,0.0865
tsyl201,0.0192,0.0280
tub1000,0.0053,0.0130
tube1,0.0092,0.0176
tube2,0.0091,0.0177
tuma1,0.0071,0.0158
tuma2,0.0071,0.0151
tumorAntiAngiogenesis_1,0.0043,0.0116
tumorAntiAngiogenesis_2,0.0051,0.0127
tumorAntiAngiogenesis_3,0.0050,0.0123
tumorAntiAngiogenesis_4,0.0051,0.0123
tumorAntiAngiogenesis_5,0.0049,0.0121
tumorAntiAngiogenesis_6,0.0048,0.0127
tumorAntiAngiogenesis_7,0.0047,0.0118
tumorAntiAngiogenesis_8,0.0047,0.0120
turon_m,0.0124,0.0232
twotone,0.0120,0.0203
tx2010,0.0467,0.0512
uk-2002,2.3992,1.9923
uk-2005,7.7860,6.2907
uk,0.0057,0.0144
ukerbe1,0.0060,0.0145
ukerbe1_dual,0.0058,0.0136
umistfacesnorm_10NN,0.0044,0.0120
usps_norm_5NN,0.0053,0.0142
usroads-48,0.0079,0.0171
usroads,0.0079,0.0171
ut2010,0.0104,0.0181
utm1700b,0.0049,0.0137
utm300,0.0047,0.0124
utm3060,0.0049,0.0135
utm5940,0.0059,0.0138
va2010,0.0149,0.0230
vanbody,0.0172,0.0249
vas_stokes_1M,0.2869,0.2323
vas_stokes_2M,0.5366,0.4237
vas_stokes_4M,1.0770,0.8740
venkat01,0.0128,0.0222
venkat25,0.0128,0.0225
venkat50,0.0128,0.0221
venturiLevel3,0.1261,0.1377
vfem,0.0111,0.0198
vibrobox,0.0064,0.0149
viscoplastic1,0.0049,0.0139
viscoplastic2,0.0064,0.0159
viscorocks,0.0106,0.0188
vsp_barth5_1Ksep_50in_5Kout,0.0074,0.0174
vsp_bcsstk30_500sep_10in_1Kout,0.0444,0.0699
vsp_befref_fxm_2_4_air02,0.0083,0.0152
vsp_bump2_e18_aa01_model1_crew1,0.0109,0.0194
vsp_c-30_data_data,0.0702,0.0159
vsp_c-60_data_cti_cs4,0.0112,0.0194
vsp_data_and_seymourl,0.0060,0.0144
vsp_finan512_scagr7-2c_rlfddd,0.0131,0.0216
vsp_mod2_pgp2_slptsk,0.0145,0.0222
vsp_model1_crew1_cr42_south31,0.0094,0.0185
vsp_msc10848_300sep_100in_1Kout,0.0216,0.0323
vsp_p0291_seymourl_iiasa,0.0070,0.0156
vsp_sctap1-2b_and_seymourl,0.0081,0.0165
vsp_south31_slptsk,0.0107,0.0187
vsp_vibrobox_scagr7-2c_rlfddd,0.0140,0.0207
vt2010,0.0058,0.0150
wa2010,0.0132,0.0217
wang1,0.0048,0.0136
wang2,0.0047,0.0134
wang3,0.0055,0.0146
wang4,0.0056,0.0149
water_tank,0.0151,0.0240
wathen100,0.0064,0.0154
wathen120,0.0068,0.0163
watt_1,0.0053,0.0133
watt_2,0.0051,0.0132
wave,0.0142,0.0245
waveguide3D,0.0089,0.0176
wb-cs-stanford,0.0085,0.0150
wb-edu,0.4892,0.4400
web-BerkStan,0.0675,0.0630
web-Google,0.0752,0.0826
web-NotreDame,0.0701,0.0403
web-Stanford,0.0278,0.0390
webbase-1M,0.0278,0.0359
webbase-2001,8.6512,7.3628
west0381,0.0045,0.0125
west0479,0.0057,0.0124
west0497,0.0053,0.0125
west0655,0.0060,0.0134
west0989,0.0059,0.0131
west1505,0.0060,0.0135
west2021,0.0060,0.0134
whitaker3,0.0055,0.0140
whitaker3_dual,0.0061,0.0153
wi2010,0.0137,0.0218
wiki-RfA,0.0083,0.0162
wiki-Talk,0.7851,0.4573
wiki-Vote,0.0073,0.0152
wiki-talk-temporal,0.1033,0.0878
wiki-topcats,0.2632,0.2394
wikipedia-20051105,0.2261,0.2318
wikipedia-20060925,0.4400,0.4341
wikipedia-20061104,0.4659,0.4588
wikipedia-20070206,0.5377,0.5256
windscreen,0.0128,0.0200
windtunnel_evap2d,0.0061,0.0147
windtunnel_evap3d,0.0209,0.0280
wing,0.0090,0.0179
wing_nodal,0.0069,0.0156
worms20_10NN,0.0057,0.0151
wv2010,0.0100,0.0185
ww_36_pmec_36,0.0048,0.0115
ww_vref_6405,0.0063,0.0153
wy2010,0.0096,0.0178
x104,0.0858,0.0823
xenon1,0.0101,0.0181
xenon2,0.0224,0.0334
xingo3012,0.0078,0.0155
xingo_afonso_itaipu,0.0062,0.0149
yeast,0.0058,0.0139
yeast_30NN,0.0055,0.0127
young1c,0.0045,0.0123
young2c,0.0045,0.0128
young3c,0.0045,0.0125
young4c,0.0047,0.0126
zenios,0.0068,0.0145
zeros_nopss_13k,0.0063,0.0151
GAP-road,0.5932,0.5814
GAP-twitter,44.3263,46.5113
GAP-web,16.0207,12.8270
