Matrix Name,cd_perf (ms),cusparse_perf (ms)
qh768,0.0052,0.0134
qh882,0.0061,0.0131
qpband,0.0061,0.0149
radfr1,0.0053,0.0127
radiation,0.0667,0.0734
raefsky1,0.0063,0.0145
raefsky2,0.0063,0.0148
raefsky3,0.0084,0.0197
raefsky4,0.0082,0.0194
raefsky5,0.0060,0.0137
raefsky6,0.0060,0.0138
rail_1357,0.0049,0.0130
rail_20209,0.0055,0.0142
rail_5177,0.0050,0.0136
rail_79841,0.0094,0.0165
rajat01,0.0060,0.0139
rajat02,0.0053,0.0134
rajat03,0.0059,0.0142
rajat04,0.0053,0.0129
rajat05,0.0046,0.0119
rajat06,0.0061,0.0146
rajat07,0.0063,0.0149
rajat08,0.0064,0.0150
rajat09,0.0064,0.0147
rajat10,0.0067,0.0152
rajat12,0.0188,0.0133
rajat13,0.0054,0.0141
rajat14,0.0047,0.0118
rajat15,0.0126,0.0169
rajat16,0.0141,0.0177
rajat17,0.0140,0.0175
rajat18,0.0155,0.0166
rajat19,0.0060,0.0136
rajat20,0.0149,0.0171
rajat21,0.0180,0.0251
rajat22,0.0085,0.0165
rajat23,0.0160,0.0181
rajat24,0.0186,0.0251
rajat25,0.0130,0.0174
rajat26,0.0092,0.0167
rajat27,0.0075,0.0164
rajat28,0.0131,0.0178
rajat29,0.0470,0.0561
rajat30,0.0608,0.0628
rajat31,0.1645,0.1683
ramage02,0.0129,0.0314
rbsa480,0.0052,0.0124
rbsb480,0.0049,0.0125
rdb1250,0.0048,0.0136
rdb1250l,0.0047,0.0131
rdb200,0.0046,0.0115
rdb200l,0.0049,0.0117
rdb2048,0.0047,0.0132
rdb2048_noL,0.0049,0.0135
rdb3200l,0.0049,0.0138
rdb450,0.0047,0.0126
rdb450l,0.0049,0.0133
rdb5000,0.0049,0.0139
rdb800l,0.0047,0.0128
rdb968,0.0048,0.0130
rdist1,0.0057,0.0136
rdist2,0.0056,0.0139
rdist3a,0.0056,0.0136
reorientation_1,0.0059,0.0127
reorientation_2,0.0062,0.0130
reorientation_3,0.0060,0.0140
reorientation_4,0.0058,0.0146
reorientation_5,0.0058,0.0134
reorientation_6,0.0058,0.0141
reorientation_7,0.0058,0.0142
reorientation_8,0.0055,0.0136
rgg_n_2_15_s0,0.0083,0.0152
rgg_n_2_16_s0,0.0086,0.0168
rgg_n_2_17_s0,0.0102,0.0204
rgg_n_2_18_s0,0.0161,0.0293
rgg_n_2_19_s0,0.0421,0.0538
rgg_n_2_20_s0,0.0791,0.0983
rgg_n_2_21_s0,0.1590,0.1972
rgg_n_2_22_s0,0.3497,0.4352
rgg_n_2_23_s0,0.8282,0.9612
rgg_n_2_24_s0,2.2041,2.1539
ri2010,0.0069,0.0156
rim,0.0085,0.0176
rma10,0.0117,0.0249
roadNet-CA,0.0695,0.0569
roadNet-PA,0.0296,0.0373
roadNet-TX,0.0557,0.0446
road_central,0.4242,0.3936
road_usa,0.6120,0.5831
rotor2,0.0053,0.0129
rw496,0.0054,0.0128
rw5151,0.0057,0.0141
s1rmq4m1,0.0059,0.0146
s1rmt3m1,0.0058,0.0146
s2rmq4m1,0.0059,0.0148
s2rmt3m1,0.0057,0.0143
s3dkq4m2,0.0199,0.0396
s3dkt3m2,0.0145,0.0322
s3rmq4m1,0.0059,0.0147
s3rmt3m1,0.0058,0.0144
s3rmt3m3,0.0059,0.0144
s4dkt3m2,0.0144,0.0323
saylr1,0.0047,0.0123
saylr3,0.0057,0.0130
saylr4,0.0047,0.0140
sc2010,0.0139,0.0205
scircuit,0.0130,0.0190
sd2010,0.0115,0.0165
se,0.0065,0.0152
semeion_10NN,0.0050,0.0128
shallow_water1,0.0105,0.0159
shallow_water2,0.0106,0.0160
shar_te2-b3,0.0114,0.0183
sherman1,0.0057,0.0129
sherman2,0.0054,0.0127
sherman3,0.0068,0.0145
sherman4,0.0061,0.0136
sherman5,0.0071,0.0139
shermanACa,0.0060,0.0136
shermanACb,0.0068,0.0147
shermanACd,0.0062,0.0142
ship_001,0.0198,0.0431
ship_003,0.0447,0.0643
shipsec1,0.0424,0.0618
shipsec5,0.0512,0.0759
shipsec8,0.0370,0.0537
shl_0,0.0059,0.0131
shl_200,0.0059,0.0130
shl_400,0.0060,0.0133
shock-9,0.0067,0.0156
shuttle_eddy,0.0055,0.0142
shyy161,0.0126,0.0159
shyy41,0.0058,0.0145
sinc12,0.0065,0.0149
sinc15,0.0084,0.0166
sinc18,0.0084,0.0182
sit100,0.0053,0.0139
skirt,0.0057,0.0144
smallworld,0.0109,0.0201
sme3Da,0.0100,0.0195
sme3Db,0.0175,0.0291
sme3Dc,0.0259,0.0383
smt,0.0158,0.0345
soc-Epinions1,0.0354,0.0224
soc-LiveJournal1,0.6563,0.6669
soc-Pokec,0.3925,0.3697
soc-Slashdot0811,0.0200,0.0239
soc-Slashdot0902,0.0238,0.0242
soc-sign-Slashdot081106,0.0251,0.0205
soc-sign-Slashdot090216,0.0255,0.0220
soc-sign-Slashdot090221,0.0225,0.0217
soc-sign-bitcoin-alpha,0.0093,0.0168
soc-sign-bitcoin-otc,0.0086,0.0150
soc-sign-epinions,0.0315,0.0259
spaceShuttleEntry_1,0.0049,0.0122
spaceShuttleEntry_2,0.0050,0.0130
spaceShuttleEntry_3,0.0051,0.0128
spaceShuttleEntry_4,0.0051,0.0136
spaceStation_10,0.0054,0.0127
spaceStation_11,0.0051,0.0129
spaceStation_12,0.0049,0.0128
spaceStation_13,0.0051,0.0133
spaceStation_14,0.0052,0.0129
spaceStation_2,0.0050,0.0124
spaceStation_3,0.0047,0.0122
spaceStation_4,0.0053,0.0130
spaceStation_5,0.0051,0.0126
spaceStation_6,0.0052,0.0132
spaceStation_7,0.0051,0.0128
spaceStation_8,0.0050,0.0131
spaceStation_9,0.0052,0.0128
sparsine,0.0178,0.0294
sphere3,0.0046,0.0119
spiral,0.0063,0.0137
spmsrtls,0.0057,0.0150
srb1,0.0120,0.0269
ss,0.1824,0.2172
ss1,0.0132,0.0193
sstmodel,0.0059,0.0137
std1_Jac2,0.0182,0.0197
std1_Jac2_db,0.0218,0.0176
std1_Jac3,0.0176,0.0213
std1_Jac3_db,0.0196,0.0176
steam1,0.0046,0.0117
steam2,0.0047,0.0124
stokes,1.6412,2.3099
stokes128,0.0089,0.0165
stokes64,0.0055,0.0142
stokes64s,0.0053,0.0140
stomach,0.0147,0.0281
str_0,0.0050,0.0121
str_200,0.0052,0.0127
str_400,0.0052,0.0127
str_600,0.0053,0.0128
struct3,0.0090,0.0183
struct4,0.0064,0.0144
sts4098,0.0053,0.0136
stufe-10,0.0064,0.0149
stufe,0.0058,0.0129
swang1,0.0049,0.0135
swang2,0.0050,0.0135
sx-askubuntu,0.0293,0.0234
sx-mathoverflow,0.0109,0.0177
sx-stackoverflow,0.4734,0.4441
sx-superuser,0.0320,0.0280
t2d_q4,0.0052,0.0142
t2d_q9,0.0052,0.0138
t2dah,0.0058,0.0143
t2dah_a,0.0057,0.0143
t2dah_e,0.0057,0.0144
t2dal,0.0050,0.0140
t2dal_a,0.0050,0.0141
t2dal_bci,0.0050,0.0141
t2dal_e,0.0077,0.0156
t2em,0.0437,0.0451
t3dh,0.0181,0.0376
t3dh_a,0.0180,0.0376
t3dh_e,0.0180,0.0374
t3dl,0.0067,0.0158
t3dl_a,0.0066,0.0156
t3dl_e,0.0083,0.0164
t520,0.0058,0.0144
t60k,0.0070,0.0161
tandem_dual,0.0107,0.0166
tandem_vtx,0.0060,0.0154
ted_A,0.0231,0.0166
ted_AB,0.0149,0.0164
ted_AB_unscaled,0.0149,0.0163
ted_A_unscaled,0.0231,0.0166
ted_B,0.0087,0.0160
ted_B_unscaled,0.0087,0.0161
test1,0.0826,0.1049
thermal,0.0051,0.0135
thermal1,0.0098,0.0166
thermal2,0.0622,0.0696
thermomech_TC,0.0164,0.0233
thermomech_TK,0.0164,0.0233
thermomech_dK,0.0187,0.0306
thermomech_dM,0.0171,0.0261
thread,0.0187,0.0401
tmt_sym,0.0395,0.0459
tmt_unsym,0.0409,0.0447
tn2010,0.0155,0.0219
tols1090,0.0062,0.0139
tols2000,0.0085,0.0139
tols340,0.0064,0.0126
tols4000,0.0068,0.0144
tols90,0.0049,0.0116
tomography,0.0053,0.0129
torsion1,0.0065,0.0152
torso1,0.7808,0.1076
torso2,0.0097,0.0189
torso3,0.0224,0.0376
trans4,0.0160,0.0182
trans5,0.0161,0.0186
transient,0.0137,0.0190
trdheim,0.0092,0.0241
troll,0.0591,0.0869
tsyl201,0.0116,0.0280
tub1000,0.0054,0.0127
tube1,0.0076,0.0179
tube2,0.0076,0.0174
tuma1,0.0074,0.0158
tuma2,0.0074,0.0149
tumorAntiAngiogenesis_1,0.0046,0.0116
tumorAntiAngiogenesis_2,0.0054,0.0127
tumorAntiAngiogenesis_3,0.0055,0.0124
tumorAntiAngiogenesis_4,0.0052,0.0122
tumorAntiAngiogenesis_5,0.0052,0.0123
tumorAntiAngiogenesis_6,0.0049,0.0124
tumorAntiAngiogenesis_7,0.0050,0.0119
tumorAntiAngiogenesis_8,0.0049,0.0121
turon_m,0.0132,0.0229
twotone,0.0125,0.0200
tx2010,0.0482,0.0512
uk,0.0062,0.0145
ukerbe1,0.0064,0.0148
ukerbe1_dual,0.0059,0.0132
umistfacesnorm_10NN,0.0048,0.0122
usps_norm_5NN,0.0056,0.0140
usroads-48,0.0151,0.0170
usroads,0.0150,0.0170
ut2010,0.0126,0.0182
utm1700b,0.0052,0.0138
utm300,0.0051,0.0127
utm3060,0.0051,0.0132
utm5940,0.0063,0.0139
va2010,0.0164,0.0228
vanbody,0.0114,0.0251
vas_stokes_1M,0.1691,0.2326
vas_stokes_2M,0.3075,0.4244
vas_stokes_4M,0.6239,0.8748
venkat01,0.0092,0.0222
venkat25,0.0093,0.0227
venkat50,0.0093,0.0223
venturiLevel3,0.1287,0.1374
vfem,0.0103,0.0200
vibrobox,0.0076,0.0152
viscoplastic1,0.0051,0.0140
viscoplastic2,0.0100,0.0158
viscorocks,0.0080,0.0191
vsp_barth5_1Ksep_50in_5Kout,0.0078,0.0179
vsp_bcsstk30_500sep_10in_1Kout,0.0609,0.0700
vsp_befref_fxm_2_4_air02,0.0086,0.0148
vsp_bump2_e18_aa01_model1_crew1,0.0132,0.0194
vsp_c-30_data_data,0.0705,0.0157
vsp_c-60_data_cti_cs4,0.0228,0.0189
vsp_data_and_seymourl,0.0064,0.0148
vsp_finan512_scagr7-2c_rlfddd,0.0152,0.0221
vsp_mod2_pgp2_slptsk,0.0222,0.0221
vsp_model1_crew1_cr42_south31,0.0158,0.0184
vsp_msc10848_300sep_100in_1Kout,0.0190,0.0325
vsp_p0291_seymourl_iiasa,0.0073,0.0155
vsp_sctap1-2b_and_seymourl,0.0084,0.0167
vsp_south31_slptsk,0.0165,0.0184
vsp_vibrobox_scagr7-2c_rlfddd,0.0160,0.0209
vt2010,0.0063,0.0152
wa2010,0.0150,0.0221
wang1,0.0050,0.0136
wang2,0.0048,0.0131
wang3,0.0057,0.0148
wang4,0.0056,0.0144
water_tank,0.0106,0.0235
wathen100,0.0077,0.0154
wathen120,0.0080,0.0163
watt_1,0.0055,0.0129
watt_2,0.0053,0.0128
wave,0.0128,0.0243
waveguide3D,0.0102,0.0177
wb-cs-stanford,0.0091,0.0153
wb-edu,0.3936,0.4403
web-BerkStan,0.0620,0.0630
web-Google,0.0850,0.0826
web-NotreDame,0.0816,0.0402
web-Stanford,0.0337,0.0388
webbase-1M,0.0286,0.0361
west0381,0.0048,0.0123
west0479,0.0060,0.0123
west0497,0.0055,0.0126
west0655,0.0062,0.0133
west0989,0.0064,0.0131
west1505,0.0062,0.0135
west2021,0.0065,0.0135
whitaker3,0.0060,0.0142
whitaker3_dual,0.0062,0.0153
wi2010,0.0154,0.0218
wiki-RfA,0.0085,0.0161
wiki-Talk,1.9391,0.4574
wiki-Vote,0.0076,0.0148
wiki-talk-temporal,0.2299,0.0879
wiki-topcats,0.2322,0.2396
wikipedia-20051105,0.2335,0.2315
wikipedia-20060925,0.4405,0.4337
wikipedia-20061104,0.4678,0.4585
wikipedia-20070206,0.5462,0.5255
windscreen,0.0086,0.0202
windtunnel_evap2d,0.0061,0.0144
windtunnel_evap3d,0.0143,0.0279
wing,0.0094,0.0180
wing_nodal,0.0072,0.0158
worms20_10NN,0.0062,0.0154
wv2010,0.0125,0.0183
ww_36_pmec_36,0.0049,0.0113
ww_vref_6405,0.0064,0.0149
wy2010,0.0119,0.0177
x104,0.0515,0.0821
xenon1,0.0082,0.0188
xenon2,0.0152,0.0332
xingo3012,0.0080,0.0154
xingo_afonso_itaipu,0.0065,0.0149
yeast,0.0063,0.0145
yeast_30NN,0.0058,0.0133
young1c,0.0048,0.0128
young2c,0.0048,0.0124
young3c,0.0049,0.0125
young4c,0.0048,0.0124
zenios,0.0073,0.0150
zeros_nopss_13k,0.0066,0.0151
Bump_2911,0.5587,0.7939
CoupCons3D,0.1027,0.1499
Cube_Coup_dt0,0.5319,0.7797
Cube_Coup_dt6,0.5318,0.7794
Flan_1565,0.5004,0.7749
GAP-road,0.6107,0.5812
GAP-web,8.5817,12.8345
Long_Coup_dt0,0.3691,0.5397
Long_Coup_dt6,0.3692,0.5395
ML_Geer,0.4698,0.7264
ML_Laplace,0.1261,0.1965
Queen_4147,1.3960,2.1908
RM07R,0.1705,0.2771
af_shell10,0.2358,0.3207
arabic-2005,2.9517,4.2757
bone010,0.3109,0.4744
it-2004,5.3117,7.8012
ldoor,0.2069,0.2947
sk-2005,8.6584,12.9648
uk-2002,1.4977,1.9925
uk-2005,4.3507,6.2905
webbase-2001,6.0664,7.3605
