Matrix,Init Time (ms),Best Time (ms),Best col_frac,Best hot_frac
bcsstm27,0.004903,0.004903,0.0,0.0
bcsstm34,0.004557,0.004557,0.0,0.0
bcsstm35,0.007096,0.007096,0.0,0.0
bcsstm36,0.006455,0.006455,0.0,0.0
bcsstm37,0.007311,0.007311,0.0,0.0
bcsstm38,0.007046,0.007046,0.0,0.0
bcsstm39,0.005637,0.005637,0.0,0.0
belgium_osm,0.06159,0.06159,0.0,0.0
benzene,0.006279,0.006279,0.0,0.0
bfly,0.005613,0.005613,0.0,0.0
bfwa398,0.004383,0.004383,0.0,0.0
bfwa782,0.004439,0.004439,0.0,0.0
bfwb398,0.004442,0.004442,0.0,0.0
bfwb782,0.004295,0.004295,0.0,0.0
bibd_81_2,0.005103,0.005103,0.0,0.0
big,0.005187,0.005187,0.0,0.0
big_dual,0.005338,0.005338,0.0,0.0
biplane-9,0.00536,0.00536,0.0,0.0
bips07_1693,0.005189,0.005189,0.0,0.0
bips07_1998,0.005394,0.005394,0.0,0.0
bips07_2476,0.005466,0.005466,0.0,0.0
bips07_3078,0.005548,0.005548,0.0,0.0
bips98_1142,0.005168,0.005168,0.0,0.0
bips98_1450,0.005299,0.005299,0.0,0.0
bips98_606,0.004951,0.004951,0.0,0.0
blckhole,0.004339,0.004339,0.0,0.0
blockqp1,0.008318,0.008318,0.0,0.0
bloweya,0.00593,0.00593,0.0,0.0
bloweybl,0.005727,0.005727,0.0,0.0
bloweybq,0.034153,0.034153,0.0,0.0
bmw3_2,0.108506,0.108506,0.0,0.0
bmw7st_1,0.074053,0.074053,0.0,0.0
bmwcra_1,0.101881,0.100735,0.6666085937596524,0.12886144384098638
bodyy4,0.005247,0.005247,0.0,0.0
bodyy5,0.005173,0.005173,0.0,0.0
bodyy6,0.005033,0.005033,0.0,0.0
boneS01,0.069375,0.068101,0.85,0.7
boneS10,0.481794,0.481733,0.85,0.6877503591269868
boyd1,0.011559,0.011559,0.0,0.0
boyd2,0.015385,0.015385,0.0,0.0
bp_0,0.005317,0.005317,0.0,0.0
bp_1000,0.004882,0.004882,0.0,0.0
bp_1200,0.005024,0.005024,0.0,0.0
bp_1400,0.004914,0.004914,0.0,0.0
bp_1600,0.004827,0.004827,0.0,0.0
bp_200,0.004843,0.004843,0.0,0.0
bp_400,0.004847,0.004847,0.0,0.0
bp_600,0.004878,0.004878,0.0,0.0
bp_800,0.004824,0.004824,0.0,0.0
brack2,0.009397,0.009397,0.0,0.0
brainpc2,0.005656,0.005656,0.0,0.0
bratu3d,0.005885,0.005885,0.0,0.0
breasttissue_10NN,0.004355,0.004355,0.0,0.0
bundle1,0.035606,0.035606,0.0,0.0
bundle_adj,2.142569,0.205359,0.85,0.4951613589602207
bwm2000,0.004692,0.004692,0.0,0.0
c-18,0.004724,0.004724,0.0,0.0
c-19,0.004985,0.004985,0.0,0.0
c-20,0.005047,0.005047,0.0,0.0
c-21,0.006437,0.006437,0.0,0.0
c-22,0.004599,0.004599,0.0,0.0
c-23,0.0067,0.0067,0.0,0.0
c-24,0.005731,0.005731,0.0,0.0
c-25,0.004852,0.004852,0.0,0.0
c-26,0.005175,0.005175,0.0,0.0
c-27,0.006018,0.006018,0.0,0.0
c-28,0.004602,0.004602,0.0,0.0
c-29,0.006441,0.006441,0.0,0.0
c-30,0.020089,0.020089,0.0,0.0
c-31,0.005767,0.005767,0.0,0.0
c-32,0.021629,0.012685,0.6501470055751986,0.47648901725640375
c-33,0.00521,0.00521,0.0,0.0
c-34,0.005755,0.005755,0.0,0.0
c-35,0.005575,0.005575,0.0,0.0
c-36,0.005706,0.005706,0.0,0.0
c-37,0.00579,0.00579,0.0,0.0
c-38,0.006298,0.006298,0.0,0.0
c-39,0.005802,0.005802,0.0,0.0
c-40,0.005563,0.005563,0.0,0.0
c-41,0.005678,0.005678,0.0,0.0
c-42,0.006216,0.006216,0.0,0.0
c-43,0.005334,0.005334,0.0,0.0
c-44,0.005472,0.005472,0.0,0.0
c-45,0.043318,0.016421,0.85,0.3601784523595105
c-46,0.005715,0.005715,0.0,0.0
c-47,0.007443,0.007443,0.0,0.0
c-48,0.006681,0.006681,0.0,0.0
c-49,0.005825,0.005825,0.0,0.0
c-50,0.006841,0.006841,0.0,0.0
c-51,0.006899,0.006899,0.0,0.0
c-52,0.00695,0.00695,0.0,0.0
c-53,0.007528,0.007528,0.0,0.0
c-54,0.008047,0.008047,0.0,0.0
c-55,0.008294,0.008294,0.0,0.0
c-56,0.007223,0.007223,0.0,0.0
c-57,0.117521,0.117521,0.0,0.0
c-58,0.009415,0.009415,0.0,0.0
c-59,0.009374,0.009374,0.0,0.0
c-60,0.006725,0.006725,0.0,0.0
c-61,0.006764,0.006764,0.0,0.0
c-62,0.009347,0.009347,0.0,0.0
c-62ghs,0.009308,0.009308,0.0,0.0
c-63,0.007928,0.007928,0.0,0.0
c-64,0.010349,0.010349,0.0,0.0
c-64b,0.010417,0.010417,0.0,0.0
c-65,0.007037,0.007037,0.0,0.0
c-66,0.008392,0.008392,0.0,0.0
c-66b,0.008464,0.008464,0.0,0.0
c-67,0.008108,0.008108,0.0,0.0
c-67b,0.008186,0.008186,0.0,0.0
c-68,0.008757,0.008757,0.0,0.0
c-69,0.009343,0.009343,0.0,0.0
c-70,0.009805,0.009805,0.0,0.0
c-71,0.010608,0.010608,0.0,0.0
c-72,0.009582,0.009582,0.0,0.0
c-73,0.01311,0.01311,0.0,0.0
c-73b,0.013182,0.013182,0.0,0.0
c-big,0.032448,0.032448,0.0,0.0
ca-AstroPh,0.0125,0.0125,0.0,0.0
ca-CondMat,0.00782,0.00782,0.0,0.0
ca-GrQc,0.005677,0.005677,0.0,0.0
ca-HepPh,0.009504,0.009504,0.0,0.0
ca-HepTh,0.005664,0.005664,0.0,0.0
ca2010,0.053935,0.053935,0.0,0.0
cage,0.004279,0.004279,0.0,0.0
cage10,0.005559,0.005559,0.0,0.0
cage11,0.008998,0.008998,0.0,0.0
cage12,0.02078,0.02078,0.0,0.0
cage13,0.083084,0.083084,0.0,0.0
cage14,0.270917,0.270917,0.0,0.0
cage15,0.997939,0.997939,0.0,0.0
cage7,0.004371,0.004371,0.0,0.0
cage8,0.004705,0.004705,0.0,0.0
cage9,0.004934,0.004934,0.0,0.0
caidaRouterLevel,0.019117,0.019117,0.0,0.0
can_1054,0.004593,0.004593,0.0,0.0
can_1072,0.00443,0.00443,0.0,0.0
can_144,0.004429,0.004429,0.0,0.0
can_161,0.004162,0.004162,0.0,0.0
can_187,0.004337,0.004337,0.0,0.0
can_229,0.004168,0.004168,0.0,0.0
can_256,0.004659,0.004659,0.0,0.0
can_268,0.004566,0.004566,0.0,0.0
can_292,0.004451,0.004451,0.0,0.0
can_445,0.004305,0.004305,0.0,0.0
can_634,0.0045,0.0045,0.0,0.0
can_715,0.004399,0.004399,0.0,0.0
can_838,0.004444,0.004444,0.0,0.0
cant,0.04483,0.030893,0.7910157841195566,0.5111366863130885
case39,0.10952,0.019586,0.85,0.7
case9,0.046587,0.014224,0.85,0.3593050909267127
cavity01,0.004691,0.004691,0.0,0.0
cavity02,0.004513,0.004513,0.0,0.0
cavity03,0.004758,0.004758,0.0,0.0
cavity04,0.004751,0.004751,0.0,0.0
cavity05,0.004615,0.004615,0.0,0.0
cavity06,0.004649,0.004649,0.0,0.0
cavity07,0.004606,0.004606,0.0,0.0
cavity08,0.004643,0.004643,0.0,0.0
cavity09,0.004819,0.004819,0.0,0.0
cavity10,0.005051,0.005051,0.0,0.0
cavity11,0.005316,0.005316,0.0,0.0
cavity12,0.005261,0.005261,0.0,0.0
cavity13,0.005176,0.005176,0.0,0.0
cavity14,0.005161,0.005161,0.0,0.0
cavity15,0.005035,0.005035,0.0,0.0
cavity16,0.005589,0.005589,0.0,0.0
cavity17,0.005406,0.005406,0.0,0.0
cavity18,0.005336,0.005336,0.0,0.0
cavity19,0.005472,0.005472,0.0,0.0
cavity20,0.005369,0.005369,0.0,0.0
cavity21,0.005349,0.005349,0.0,0.0
cavity22,0.005404,0.005404,0.0,0.0
cavity23,0.00535,0.00535,0.0,0.0
cavity24,0.005334,0.005334,0.0,0.0
cavity25,0.005425,0.005425,0.0,0.0
cavity26,0.005399,0.005399,0.0,0.0
cbuckle,0.007852,0.007852,0.0,0.0
cca,0.005562,0.005562,0.0,0.0
ccc,0.005519,0.005519,0.0,0.0
cdde1,0.004221,0.004221,0.0,0.0
cdde2,0.004046,0.004046,0.0,0.0
cdde3,0.004271,0.004271,0.0,0.0
cdde4,0.004106,0.004106,0.0,0.0
cdde5,0.004113,0.004113,0.0,0.0
cdde6,0.004139,0.004139,0.0,0.0
cegb2802,0.005769,0.005769,0.0,0.0
cegb2919,0.006167,0.006167,0.0,0.0
cegb3024,0.005106,0.005106,0.0,0.0
cegb3306,0.005163,0.005163,0.0,0.0
celegans_metabolic,0.005012,0.005012,0.0,0.0
celegansneural,0.004404,0.004404,0.0,0.0
cell1,0.004613,0.004613,0.0,0.0
cell2,0.004407,0.004407,0.0,0.0
cfd1,0.016203,0.016203,0.0,0.0
cfd2,0.039115,0.024574,0.8097513423329097,0.5341424226341294
ch5-5-b3,0.004137,0.004137,0.0,0.0
ch7-8-b5,0.009538,0.009538,0.0,0.0
channel-500x100x100-b050,0.790072,0.786499,0.6770615388311981,0.12840435290631466
chem_master1,0.005351,0.005351,0.0,0.0
chipcool0,0.007657,0.007657,0.0,0.0
chipcool1,0.007667,0.007667,0.0,0.0
circuit204,0.004578,0.004578,0.0,0.0
circuit5M,0.663363,0.663363,0.0,0.0
circuit5M_dc,0.25736,0.25736,0.0,0.0
circuit_1,0.004604,0.004604,0.0,0.0
circuit_2,0.00461,0.00461,0.0,0.0
circuit_3,0.00525,0.00525,0.0,0.0
circuit_4,0.006833,0.006833,0.0,0.0
cit-HepPh,0.011201,0.011201,0.0,0.0
cit-HepTh,0.011149,0.011149,0.0,0.0
cit-Patents,0.323813,0.321356,0.45588925242880773,0.0
citationCiteseer,0.039176,0.039176,0.0,0.0
ck400,0.004224,0.004224,0.0,0.0
ck656,0.004193,0.004193,0.0,0.0
ckt11752_dc_1,0.007677,0.007677,0.0,0.0
ckt11752_tr_0,0.007793,0.007793,0.0,0.0
cnae9_10NN,0.004996,0.004996,0.0,0.0
cnr-2000,0.047535,0.047535,0.0,0.0
co2010,0.014288,0.014288,0.0,0.0
coAuthorsCiteseer,0.016809,0.016809,0.0,0.0
coAuthorsDBLP,0.023713,0.023713,0.0,0.0
coPapersCiteseer,0.299769,0.299769,0.0,0.0
coPapersDBLP,0.293833,0.292769,0.85,0.7
coater1,0.004612,0.004612,0.0,0.0
coater2,0.005778,0.005778,0.0,0.0
collins_15NN,0.004745,0.004745,0.0,0.0
com-Amazon,0.02958,0.02958,0.0,0.0
com-DBLP,0.031307,0.031307,0.0,0.0
com-LiveJournal,1.028676,1.028676,0.0,0.0
com-Orkut,5.978211,3.125024,0.6627373502318541,0.41779511056254093
com-Youtube,0.084683,0.084683,0.0,0.0
commanche_dual,0.004428,0.004428,0.0,0.0
comsol,0.006449,0.006449,0.0,0.0
cond-mat,0.006413,0.006413,0.0,0.0
cond-mat-2003,0.007944,0.007944,0.0,0.0
cond-mat-2005,0.009192,0.009192,0.0,0.0
conf5_0-4x4-10,0.005098,0.005098,0.0,0.0
conf5_0-4x4-14,0.005352,0.005352,0.0,0.0
conf5_0-4x4-18,0.005368,0.005368,0.0,0.0
conf5_0-4x4-22,0.005138,0.005138,0.0,0.0
conf5_0-4x4-26,0.005254,0.005254,0.0,0.0
conf5_4-8x8-05,0.015903,0.015903,0.0,0.0
conf5_4-8x8-10,0.015879,0.015879,0.0,0.0
conf5_4-8x8-15,0.015971,0.015971,0.0,0.0
conf5_4-8x8-20,0.015907,0.015907,0.0,0.0
conf6_0-4x4-20,0.005258,0.005258,0.0,0.0
conf6_0-4x4-30,0.00514,0.00514,0.0,0.0
conf6_0-8x8-20,0.015821,0.015821,0.0,0.0
conf6_0-8x8-30,0.015884,0.015884,0.0,0.0
conf6_0-8x8-80,0.015905,0.015905,0.0,0.0
consph,0.062242,0.062242,0.0,0.0
cont-201,0.006747,0.006747,0.0,0.0
cont-300,0.010837,0.010837,0.0,0.0
darcy003,0.111524,0.079872,0.85,0.4043255787484678
copter1,0.005814,0.005814,0.0,0.0
copter2,0.009803,0.009803,0.0,0.0
coupled,0.0062,0.0062,0.0,0.0
crack,0.005238,0.005238,0.0,0.0
crack_dual,0.005084,0.005084,0.0,0.0
crankseg_1,0.098345,0.098345,0.0,0.0
crankseg_2,0.128212,0.128212,0.0,0.0
crashbasis,0.01506,0.01506,0.0,0.0
crplat2,0.010044,0.010044,0.0,0.0
cryg10000,0.004678,0.004678,0.0,0.0
cryg2500,0.004208,0.004208,0.0,0.0
crystk01,0.006111,0.006111,0.0,0.0
crystk02,0.010422,0.010422,0.0,0.0
crystk03,0.013898,0.013898,0.0,0.0
crystm01,0.005171,0.005171,0.0,0.0
crystm02,0.006408,0.006408,0.0,0.0
crystm03,0.008023,0.008023,0.0,0.0
cs4,0.006548,0.006548,0.0,0.0
ct2010,0.00824,0.00824,0.0,0.0
ct20stif,0.029584,0.025076,0.6731452795191997,0.4239726555212205
cti,0.0049,0.0049,0.0,0.0
cvxbqp1,0.007111,0.007111,0.0,0.0
cvxqp3,0.005875,0.005875,0.0,0.0
cyl6,0.007941,0.007941,0.0,0.0
cz10228,0.005285,0.005285,0.0,0.0
cz1268,0.004611,0.004611,0.0,0.0
cz148,0.004416,0.004416,0.0,0.0
cz20468,0.005743,0.005743,0.0,0.0
cz2548,0.004742,0.004742,0.0,0.0
cz308,0.004562,0.004562,0.0,0.0
cz40948,0.00719,0.00719,0.0,0.0
cz5108,0.004848,0.004848,0.0,0.0
cz628,0.004445,0.004445,0.0,0.0
d_pretok,0.014722,0.014722,0.0,0.0
darcy003,0.026717,0.024865,0.5376861826175392,0.3162917006258294
data,0.004649,0.004649,0.0,0.0
dataset12mfeatfactors_10NN,0.004709,0.004709,0.0,0.0
dataset16mfeatkarhunen_10NN,0.004884,0.004884,0.0,0.0
dataset18mfeatmorphological_10NN,0.004694,0.004694,0.0,0.0
dataset20mfeatpixel_10NN,0.004694,0.004694,0.0,0.0
dataset22mfeatzernike_10NN,0.004664,0.004664,0.0,0.0
dawson5,0.011575,0.011575,0.0,0.0
dblp-2010,0.018219,0.018219,0.0,0.0
dc1,0.010163,0.010163,0.0,0.0
dc2,0.010242,0.010242,0.0,0.0
dc3,0.010172,0.010172,0.0,0.0
de2010,0.006321,0.006321,0.0,0.0
debr,0.066574,0.066574,0.0,0.0
delaunay_n10,0.004227,0.004227,0.0,0.0
delaunay_n11,0.00438,0.00438,0.0,0.0
delaunay_n12,0.004412,0.004412,0.0,0.0
delaunay_n13,0.004927,0.004927,0.0,0.0
delaunay_n14,0.005095,0.005095,0.0,0.0
delaunay_n15,0.005554,0.005554,0.0,0.0
delaunay_n16,0.006952,0.006952,0.0,0.0
delaunay_n17,0.009401,0.009401,0.0,0.0
delaunay_n18,0.014495,0.014495,0.0,0.0
delaunay_n19,0.044969,0.035488,0.674012680414787,0.5474239889194434
delaunay_n20,0.086223,0.086223,0.0,0.0
delaunay_n21,0.167119,0.167119,0.0,0.0
delaunay_n22,0.333487,0.333487,0.0,0.0
delaunay_n23,0.665548,0.665548,0.0,0.0
delaunay_n24,1.326224,1.326224,0.0,0.0
dendrimer,0.005078,0.005078,0.0,0.0
denormal,0.011346,0.011346,0.0,0.0
dermatology_5NN,0.004475,0.004475,0.0,0.0
descriptor_xingo6u,0.005944,0.005944,0.0,0.0
dgreen,0.483389,0.456144,0.6808284244574536,0.53138241259596
diag,0.0048,0.0048,0.0,0.0
dictionary28,0.009088,0.009088,0.0,0.0
dielFilterV2clx,0.238472,0.238472,0.0,0.0
dielFilterV2real,0.446868,0.435772,0.6225301796079217,0.5335727355117005
dielFilterV3clx,0.3005,0.3005,0.0,0.0
dielFilterV3real,0.800895,0.768742,0.49318829096727507,0.4798308095317388
dixmaanl,0.005958,0.005958,0.0,0.0
dtoc,0.005626,0.005626,0.0,0.0
dw1024,0.004254,0.004254,0.0,0.0
dw2048,0.004195,0.004195,0.0,0.0
dw256A,0.004167,0.004167,0.0,0.0
dw256B,0.004237,0.004237,0.0,0.0
dw4096,0.004475,0.004475,0.0,0.0
dw8192,0.004476,0.004476,0.0,0.0
dwa512,0.004147,0.004147,0.0,0.0
dwb512,0.004501,0.004501,0.0,0.0
dwg961a,0.004481,0.004481,0.0,0.0
dwg961b,0.004407,0.004407,0.0,0.0
dwt_1005,0.004574,0.004574,0.0,0.0
dwt_1007,0.004316,0.004316,0.0,0.0
dwt_1242,0.004441,0.004441,0.0,0.0
dwt_162,0.004168,0.004168,0.0,0.0
dwt_193,0.004475,0.004475,0.0,0.0
dwt_198,0.004265,0.004265,0.0,0.0
dwt_209,0.004254,0.004254,0.0,0.0
dwt_221,0.004501,0.004501,0.0,0.0
dwt_245,0.004234,0.004234,0.0,0.0
dwt_2680,0.004581,0.004581,0.0,0.0
dwt_307,0.004305,0.004305,0.0,0.0
dwt_310,0.004524,0.004524,0.0,0.0
dwt_346,0.004664,0.004664,0.0,0.0
dwt_361,0.00454,0.00454,0.0,0.0
dwt_419,0.004521,0.004521,0.0,0.0
dwt_492,0.004407,0.004407,0.0,0.0
dwt_503,0.004383,0.004383,0.0,0.0
dwt_512,0.004968,0.004968,0.0,0.0
dwt_592,0.00443,0.00443,0.0,0.0
dwt_607,0.004252,0.004252,0.0,0.0
dwt_758,0.004196,0.004196,0.0,0.0
dwt_869,0.004181,0.004181,0.0,0.0
dwt_878,0.004412,0.004412,0.0,0.0
dwt_918,0.004445,0.004445,0.0,0.0
dwt_992,0.004504,0.004504,0.0,0.0
dynamicSoaringProblem_1,0.005517,0.005517,0.0,0.0
dynamicSoaringProblem_2,0.006342,0.006342,0.0,0.0
dynamicSoaringProblem_3,0.005651,0.005651,0.0,0.0
dynamicSoaringProblem_4,0.006031,0.006031,0.0,0.0
dynamicSoaringProblem_5,0.004877,0.004877,0.0,0.0
dynamicSoaringProblem_6,0.005016,0.005016,0.0,0.0
dynamicSoaringProblem_7,0.005902,0.005902,0.0,0.0
dynamicSoaringProblem_8,0.005654,0.005654,0.0,0.0
e40r0100,0.007988,0.007988,0.0,0.0
ecl32,0.007547,0.007547,0.0,0.0
ecology1,0.068851,0.068851,0.0,0.0
ecology2,0.06888,0.06888,0.0,0.0
email,0.004837,0.004837,0.0,0.0
email-Enron,0.008857,0.008857,0.0,0.0
email-Eu-core,0.004816,0.004816,0.0,0.0
email-Eu-core-temporal,0.005044,0.005044,0.0,0.0
email-EuAll,0.011114,0.011114,0.0,0.0
engine,0.052428,0.052401,0.6627373502318541,0.41779511056254093
enron,0.010192,0.010192,0.0,0.0
epb0,0.00457,0.00457,0.0,0.0
epb1,0.004854,0.004854,0.0,0.0
epb2,0.005567,0.005567,0.0,0.0
epb3,0.006759,0.006759,0.0,0.0
eris1176,0.004726,0.004726,0.0,0.0
eu-2005,0.198448,0.198345,0.37895783992555254,0.06998244107260203
europe_osm,2.154634,2.149481,0.30357240582346945,0.0
eurqsa,0.004839,0.004839,0.0,0.0
ex1,0.004652,0.004652,0.0,0.0
ex10,0.004867,0.004867,0.0,0.0
ex10hs,0.005103,0.005103,0.0,0.0
ex11,0.011166,0.011166,0.0,0.0
ex12,0.004969,0.004969,0.0,0.0
ex13,0.005051,0.005051,0.0,0.0
ex14,0.005182,0.005182,0.0,0.0
ex15,0.005041,0.005041,0.0,0.0
ex18,0.004936,0.004936,0.0,0.0
ex19,0.006315,0.006315,0.0,0.0
ex2,0.004628,0.004628,0.0,0.0
ex20,0.005274,0.005274,0.0,0.0
ex21,0.004543,0.004543,0.0,0.0
ex22,0.004705,0.004705,0.0,0.0
ex23,0.004997,0.004997,0.0,0.0
ex24,0.004838,0.004838,0.0,0.0
ex25,0.004443,0.004443,0.0,0.0
ex26,0.005428,0.005428,0.0,0.0
ex27,0.004836,0.004836,0.0,0.0
ex28,0.005045,0.005045,0.0,0.0
ex29,0.004719,0.004719,0.0,0.0
ex3,0.004849,0.004849,0.0,0.0
ex31,0.005136,0.005136,0.0,0.0
ex32,0.004441,0.004441,0.0,0.0
ex33,0.004597,0.004597,0.0,0.0
ex35,0.005755,0.005755,0.0,0.0
ex36,0.004822,0.004822,0.0,0.0
ex37,0.005272,0.005272,0.0,0.0
ex3sta1,0.009054,0.009054,0.0,0.0
ex4,0.004937,0.004937,0.0,0.0
ex40,0.007332,0.007332,0.0,0.0
ex6,0.005082,0.005082,0.0,0.0
ex7,0.00509,0.00509,0.0,0.0
ex8,0.005258,0.005258,0.0,0.0
ex9,0.005226,0.005226,0.0,0.0
exdata_1,0.016492,0.016492,0.0,0.0
extr1,0.005187,0.005187,0.0,0.0
extr1b,0.005257,0.005257,0.0,0.0
fcondp2,0.107034,0.104804,0.6770615388311981,0.12840435290631466
fd12,0.004602,0.004602,0.0,0.0
fd15,0.004795,0.004795,0.0,0.0
fd18,0.005082,0.005082,0.0,0.0
fe_4elt2,0.004871,0.004871,0.0,0.0
fe_body,0.006383,0.006383,0.0,0.0
fe_ocean,0.009321,0.009321,0.0,0.0
fe_rotor,0.014195,0.014195,0.0,0.0
fe_sphere,0.004857,0.004857,0.0,0.0
fe_tooth,0.010825,0.010825,0.0,0.0
fem_filter,0.015551,0.015551,0.0,0.0
fem_hifreq_circuit,0.196758,0.196758,0.0,0.0
filter2D,0.004465,0.004465,0.0,0.0
filter3D,0.03236,0.031247,0.85,0.529895742812903
finan512,0.008363,0.008363,0.0,0.0
finance256,0.006569,0.006569,0.0,0.0
fl2010,0.038264,0.038264,0.0,0.0
flickr,0.152308,0.144416,0.6770615388311981,0.12840435290631466
flowmeter0,0.004951,0.004951,0.0,0.0
flowmeter5,0.004888,0.004888,0.0,0.0
foldoc,0.006338,0.006338,0.0,0.0
football,0.004328,0.004328,0.0,0.0
ford1,0.005184,0.005184,0.0,0.0
ford2,0.007877,0.007877,0.0,0.0
fp,0.010041,0.010041,0.0,0.0
fpga_dcop_01,0.004753,0.004753,0.0,0.0
fpga_dcop_02,0.004486,0.004486,0.0,0.0
fpga_dcop_03,0.004552,0.004552,0.0,0.0
fpga_dcop_04,0.00458,0.00458,0.0,0.0
fpga_dcop_05,0.004726,0.004726,0.0,0.0
fpga_dcop_06,0.004561,0.004561,0.0,0.0
fpga_dcop_07,0.004514,0.004514,0.0,0.0
fpga_dcop_08,0.004607,0.004607,0.0,0.0
fpga_dcop_09,0.004563,0.004563,0.0,0.0
fpga_dcop_10,0.004606,0.004606,0.0,0.0
fpga_dcop_11,0.004678,0.004678,0.0,0.0
fpga_dcop_12,0.004529,0.004529,0.0,0.0
fpga_dcop_13,0.004568,0.004568,0.0,0.0
fpga_dcop_14,0.004561,0.004561,0.0,0.0
fpga_dcop_15,0.004473,0.004473,0.0,0.0
fpga_dcop_16,0.004498,0.004498,0.0,0.0
fpga_dcop_17,0.004715,0.004715,0.0,0.0
fpga_dcop_18,0.00456,0.00456,0.0,0.0
fpga_dcop_19,0.004446,0.004446,0.0,0.0
fpga_dcop_20,0.004677,0.004677,0.0,0.0
fpga_dcop_21,0.004538,0.004538,0.0,0.0
fpga_dcop_22,0.004785,0.004785,0.0,0.0
fpga_dcop_23,0.00458,0.00458,0.0,0.0
fpga_dcop_24,0.004723,0.004723,0.0,0.0
fpga_dcop_25,0.004759,0.004759,0.0,0.0
fpga_dcop_26,0.00446,0.00446,0.0,0.0
fpga_dcop_27,0.00458,0.00458,0.0,0.0
fpga_dcop_28,0.004538,0.004538,0.0,0.0
fpga_dcop_29,0.00475,0.00475,0.0,0.0
fpga_dcop_30,0.004502,0.004502,0.0,0.0
fpga_dcop_31,0.004543,0.004543,0.0,0.0
fpga_dcop_32,0.004539,0.004539,0.0,0.0
fpga_dcop_33,0.004553,0.004553,0.0,0.0
fpga_dcop_34,0.00459,0.00459,0.0,0.0
fpga_dcop_35,0.004529,0.004529,0.0,0.0
fpga_dcop_36,0.004503,0.004503,0.0,0.0
fpga_dcop_37,0.004524,0.004524,0.0,0.0
fpga_dcop_38,0.004472,0.004472,0.0,0.0
fpga_dcop_39,0.004472,0.004472,0.0,0.0
fpga_dcop_40,0.004754,0.004754,0.0,0.0
fpga_dcop_41,0.004529,0.004529,0.0,0.0
fpga_dcop_42,0.004708,0.004708,0.0,0.0
fpga_dcop_43,0.004556,0.004556,0.0,0.0
fpga_dcop_44,0.00458,0.00458,0.0,0.0
fpga_dcop_45,0.004514,0.004514,0.0,0.0
fpga_dcop_46,0.004759,0.004759,0.0,0.0
fpga_dcop_47,0.004723,0.004723,0.0,0.0
fpga_dcop_48,0.004751,0.004751,0.0,0.0
fpga_dcop_49,0.004683,0.004683,0.0,0.0
fpga_dcop_50,0.004581,0.004581,0.0,0.0
fpga_dcop_51,0.004517,0.004517,0.0,0.0
fpga_trans_01,0.004502,0.004502,0.0,0.0
fpga_trans_02,0.004753,0.004753,0.0,0.0
freeFlyingRobot_1,0.005111,0.005111,0.0,0.0
freeFlyingRobot_10,0.005184,0.005184,0.0,0.0
freeFlyingRobot_11,0.005025,0.005025,0.0,0.0
freeFlyingRobot_12,0.005743,0.005743,0.0,0.0
freeFlyingRobot_13,0.006322,0.006322,0.0,0.0
freeFlyingRobot_14,0.004851,0.004851,0.0,0.0
freeFlyingRobot_15,0.005146,0.005146,0.0,0.0
freeFlyingRobot_16,0.005544,0.005544,0.0,0.0
freeFlyingRobot_2,0.005119,0.005119,0.0,0.0
freeFlyingRobot_3,0.005178,0.005178,0.0,0.0
freeFlyingRobot_4,0.004915,0.004915,0.0,0.0
freeFlyingRobot_5,0.005111,0.005111,0.0,0.0
freeFlyingRobot_6,0.004743,0.004743,0.0,0.0
freeFlyingRobot_7,0.005428,0.005428,0.0,0.0
freeFlyingRobot_8,0.005735,0.005735,0.0,0.0
freeFlyingRobot_9,0.005443,0.005443,0.0,0.0
fs_183_3,0.004691,0.004691,0.0,0.0
fs_183_4,0.004907,0.004907,0.0,0.0
fs_183_6,0.00493,0.00493,0.0,0.0
fs_541_1,0.004572,0.004572,0.0,0.0
fs_541_2,0.004312,0.004312,0.0,0.0
fs_541_3,0.004498,0.004498,0.0,0.0
fs_541_4,0.004345,0.004345,0.0,0.0
fs_680_1,0.004423,0.004423,0.0,0.0
fs_680_2,0.004459,0.004459,0.0,0.0
fs_680_3,0.004647,0.004647,0.0,0.0
fs_760_1,0.004484,0.004484,0.0,0.0
fs_760_2,0.004392,0.004392,0.0,0.0
fs_760_3,0.004407,0.004407,0.0,0.0
fullb,0.112999,0.112899,0.6770615388311981,0.12840435290631466
fv1,0.004927,0.004927,0.0,0.0
fv2,0.004964,0.004964,0.0,0.0
fv3,0.004963,0.004963,0.0,0.0
fxm3_6,0.005415,0.005415,0.0,0.0
fxm4_6,0.007543,0.007543,0.0,0.0
g3rmt3m3,0.005581,0.005581,0.0,0.0
g7jac010,0.004633,0.004633,0.0,0.0
g7jac010sc,0.004599,0.004599,0.0,0.0
g7jac020,0.004951,0.004951,0.0,0.0
g7jac020sc,0.005009,0.005009,0.0,0.0
g7jac040,0.005912,0.005912,0.0,0.0
g7jac040sc,0.006046,0.006046,0.0,0.0
g7jac050sc,0.006265,0.006265,0.0,0.0
g7jac060,0.006903,0.006903,0.0,0.0
g7jac060sc,0.006885,0.006885,0.0,0.0
g7jac080,0.007256,0.007256,0.0,0.0
g7jac080sc,0.007301,0.007301,0.0,0.0
g7jac100,0.007899,0.007899,0.0,0.0
g7jac100sc,0.00777,0.00777,0.0,0.0
g7jac120,0.008694,0.008694,0.0,0.0
g7jac120sc,0.008713,0.008713,0.0,0.0
g7jac140,0.009223,0.009223,0.0,0.0
